"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas_RTX10.92.13","693","UNK",231,69,0.001831877323377,0.00952410150378,0,0,0,0,0.056468471235728,0.056468471235728,5.22680626676862,26.3454878336204,0.001146567084408
"PeakAreas_RTX11.01.11","694","NonOil",232,83,0.004570915421643,0.010538757566415,0,0.002021301689292,0,0,0.067767654362531,0.067767654362531,3.45489885385503,14.9902155005615,0.001156778925488
"PeakAreas_RTX11.01.12","695","Oil",232,134,0.003312177200999,0.008602427785105,0,0.001000287300407,0,0,0.046071113586264,0.046071113586264,2.98090331485015,9.01302677967193,0.00074313657469
"PeakAreas_RTX11.01.13","696","UNK",232,69,0.002562061957532,0.012572546813343,0,0.0001575779527,0,0,0.100234983359228,0.100234983359228,6.88354913076704,49.9360938605853,0.001513556773585
"PeakAreas_RTX11.11.11","697","NonOil",233,83,0.004991100747954,0.013009033231615,0,0.001521888813094,0,0,0.069468470213083,0.069468470213083,2.83318068259897,8.24042898081053,0.001427926905849
"PeakAreas_RTX11.11.12","698","Oil",233,134,0.003114843583039,0.009911119390815,0,0.000161459812595,0,0,0.050469487536326,0.050469487536326,3.27777771940764,10.1020751382551,0.000856190310389
"PeakAreas_RTX11.11.13","699","UNK",233,69,0.002439849243371,0.012733521678348,0,0,0,0,0.074848252942444,0.074848252942444,5.24462382570119,26.4956477891136,0.001532935870034
"PeakAreas_RTX11.15.11","700","NonOil",234,83,0.003916239607952,0.005898105792025,0,0.00276976216508,0,0,0.030722837573772,0.030722837573772,1.9300399007946,4.4952081226844,0.000647401217603
"PeakAreas_RTX11.15.12","701","Oil",234,134,0.003377486214884,0.005792386584351,0,0.002037173908243,0,0,0.030694140128618,0.030694140128618,2.01579186825985,4.09885672616537,0.000500385987898
"PeakAreas_RTX11.15.13","702","UNK",234,69,0.003222738547037,0.00650347258207,0,0.001807328750025,0,0,0.034239581792872,0.034239581792872,2.5152140736552,6.9957256784458,0.000782926094812
"PeakAreas_RTX11.33.11","703","NonOil",235,83,0.005139739107038,0.010815431864433,0,0.00247882702638,0,0,0.051387486692045,0.051387486692045,2.35524909188093,5.40573037801536,0.001187147875068
"PeakAreas_RTX11.33.12","704","Oil",235,134,0.002961735633062,0.006593055344512,0,0.001284021444433,0,0,0.023492910082049,0.023492910082049,1.90554042398593,2.0045260250899,0.000569553234023
"PeakAreas_RTX11.33.13","705","UNK",235,69,0.002558392453413,0.008226047459456,0,0.000412642483309,0,0,0.051047949599858,0.051047949599858,3.85470699874774,16.7823174180066,0.000990299740931
"PeakAreas_RTX11.38.11","706","NonOil",236,83,0.003260798441287,0.006023367492023,0,0.002000345093635,0,0,0.02483753830433,0.02483753830433,1.59086898970572,1.3947189186968,0.000661150475408
