"","BF","BFerror","mean","mean.SD","quant.2.5","quant.97.5"
"x",1.07577580382466,0.000129503624862553,0.04924697377064,0.0275351246918494,-0.0040661882600291,0.103712743958295
"y",29.8737619302745,9.64304413532685e-10,0.130426854562729,0.0414944356035098,0.0499216325885692,0.212578999626997
