"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"LES_PC22","71","RHA",24,102,0.177284667213709,1.61683485930494,0.251794461666357,0.159032926712504,1.90774889949806,-3.20541298238965,3.61492648928154,6.82033947167118,0.078034847299629,-0.818571694047237,0.160090506333983
"LES_PC23","72","UNK",24,51,-0.427908204859854,1.89960035535944,-0.184411645900397,-0.297602259628285,1.48631144061062,-5.19029825052496,3.10679529779653,8.29709354832149,-0.582311163043307,0.116408121727396,0.265997254522235
"LES_PC31","73","HA",25,133,0.004931062579486,1.18191069369519,0.076929412736625,0.062455771482306,0.940789492011626,-4.86954381646241,3.2322473359355,8.10179115239791,-0.692156399478351,1.8083011824881,0.102484654559026
"LES_PC32","74","RHA",25,102,0.125025664206795,1.18546575248129,0.243239738236253,0.168373899362512,1.17976868187163,-2.74282434078029,2.75754910053543,5.50037344131572,-0.30832187569829,-0.469736736413416,0.117378600210234
"LES_PC33","75","UNK",25,51,-0.262910766120894,1.22323592934454,-0.408348190701014,-0.28611037421542,1.18914878815489,-3.15490240255438,2.75806893372793,5.9129713362823,0.141441485496297,-0.329922700142309,0.171287290992865
"LES_PC41","76","HA",26,133,0.001442156464966,1.09649687776648,0.150454380214502,0.021569242008698,1.04472882962347,-2.77128991776553,2.70194504621631,5.47323496398184,-0.160991864949114,-0.243030880007612,0.095078337426339
"LES_PC42","77","RHA",26,102,-0.06844344925117,1.10514624502428,-0.030196083574811,-0.032120637258428,0.982112152360753,-2.77993799440747,2.3650145758558,5.14495257026328,-0.284957375821652,-0.058416934988492,0.109425783914069
"LES_PC43","78","UNK",26,51,0.133125980662347,1.1143622127729,0.019231279400855,0.092713466415244,0.81209361664649,-2.0697413685838,2.65948250183989,4.72922387042369,0.356400784118736,-0.403745927572646,0.156041921293928
"LES_PC51","79","HA",27,133,0.116821741148768,0.992164836006496,0.119553144335095,0.119330127648891,1.04639607130991,-3.27118228710502,2.67317088671074,5.94435317381576,-0.141083598821908,0.097188286418393,0.08603160207125
"LES_PC52","80","RHA",27,102,-0.316817411700468,1.05683617184188,-0.202339954323484,-0.294403435812728,0.897687279994095,-3.6498673201131,2.62804872912916,6.27791604924225,-0.21281087632105,0.530380651186044,0.104642373887811
"LES_PC53","81","UNK",27,51,0.328982047463958,1.03427035917769,0.227988260613374,0.362769214974875,1.10543926614343,-2.53316603056276,2.26556481872753,4.79873084929029,-0.2910952487723,-0.271740900758491,0.144826818545701
"LES_PC61","82","HA",28,133,0.059333966847178,0.758573570691498,0.079079364518365,0.07963662230962,0.760925621218001,-2.4533174483538,1.69654428449356,4.14986173284736,-0.32768181118538,0.28326560624793,0.065776670576411
"LES_PC62","83","RHA",28,102,-0.128436479250327,0.963426602748883,-0.099149749195778,-0.107428376486821,1.00604720161327,-3.0700148554434,2.84566244790669,5.91567730335009,-0.17133800710415,0.497720818252757,0.095393448355017
"LES_PC63","84","UNK",28,51,0.102139280252132,1.01231989192849,-0.084809928164269,0.05891970228238,0.831255145204413,-2.74413421826894,3.04008886101994,5.78422307928887,0.319502734270786,0.905127626347914,0.141753138333285
"LES_PC71","85","HA",29,133,0.078748715471582,0.878492948603669,0.170747590199043,0.142982269224005,0.89502796177964,-2.61302416360871,1.8867921650013,4.49981632861,-0.630901366350067,0.118955230333732,0.076174999389088
