"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"RelativeRatios_PC51","73","NonOil",25,83,0.288300711195246,2.58446245265117,-0.051639747268661,0.224150724398233,1.28813623578664,-7.49299361326929,13.5764475201644,21.0694411334337,1.46217968475861,9.01942291937084,0.283681608586396
"RelativeRatios_PC52","74","Oil",25,134,0.061036185130628,1.55213765112573,0.108195481348977,0.13558016893792,1.06690637664185,-8.12303698834171,4.31555622665506,12.4385932149968,-1.5725406272393,7.3965679169576,0.134084270896353
"RelativeRatios_PC53","75","UNK",25,69,-0.465330548358109,1.55705104525331,-0.332081470165454,-0.429643375335218,0.94765560873987,-6.36505988148697,3.63199055707979,9.99705043856676,-0.807168302788833,4.12878221717512,0.187446918380908
"RelativeRatios_PC61","76","NonOil",26,83,0.172114843237284,2.51831163299713,0.060179430038028,0.157930697864674,0.796677059889416,-12.5275773039016,12.0167309493897,24.5443082532913,-0.204805439053558,11.9685564189891,0.276420612819359
"RelativeRatios_PC62","77","Oil",26,134,0.037333831744086,1.22954112476524,-0.019514982738977,0.034180300207001,0.939705652733007,-6.35867767140464,3.31499184631455,9.6736695177192,-1.04157383556138,5.7356343738299,0.106216175563848
"RelativeRatios_PC63","78","UNK",26,69,-0.279540078875394,1.48799465535498,-0.38132419621413,-0.384095144707865,0.580925482855603,-5.95512614355142,6.18240892355215,12.1375350671036,1.00741768524859,7.88438741944715,0.179133505971975
"RelativeRatios_PC71","79","NonOil",27,83,0.339796829970994,2.17603104514395,0.220415892314967,0.163499898228735,1.10716003052983,-3.54194598134343,13.2515487402432,16.7934947215867,2.73268640836494,13.7678108263452,0.238850437384818
"RelativeRatios_PC72","80","Oil",27,134,-0.289693791522033,1.36265294697325,-0.169299709215069,-0.217476330504872,1.23624012609054,-4.90383995772516,4.33924914735847,9.24308910508363,-0.49101855749022,1.57418339115364,0.117715285591559
"RelativeRatios_PC73","81","UNK",27,69,0.153852625744349,1.39410254262145,0.406845295395498,0.276340654184058,0.765728245816327,-4.66031624833618,3.80713209332885,8.46744834166503,-1.15245453586216,2.72978651675215,0.167830223882523
"RelativeRatios_PC81","82","NonOil",28,83,-0.092125777094883,2.07514843614565,0.011629408797638,0.063032761728973,1.03468431136688,-11.6043410254453,4.44068639011172,16.045027415557,-2.09682733243985,10.2085900862996,0.22777713246229
"RelativeRatios_PC82","83","Oil",28,134,-0.150596472505561,1.44358053569966,0.1078569251179,-0.010201714003786,0.937326407697568,-8.34240197432111,2.99890516432674,11.3413071386478,-1.75979534132297,7.15022769058682,0.124706364457476
"RelativeRatios_PC83","84","UNK",28,69,0.403280678472763,1.33942527275562,0.354865810039006,0.361570366564861,1.01521480738014,-4.93396636171943,4.8311849387906,9.76515130051003,0.008467561137099,4.08211228041819,0.161247854105324
