"","item","group1","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"PeakAreas_RTX4.983","117","UNK",39,51,31.2215309519608,11.8436761124238,28.92748452,30.2254238131707,11.60238393195,14.01085758,68.64093018,54.6300726,0.838463977415796,0.294528053385875,1.65844637819054
"PeakAreas_RTX5.061","118","HA",40,133,0.831627211165414,3.83638573110357,0,0,0,0,25.01950645,25.01950645,5.18947162665631,27.3804553885377,0.332656831437998
"PeakAreas_RTX5.062","119","RHA",40,102,2.48361843238235,7.47552023998411,0,0.206823191987805,0,0,33.83686447,33.83686447,2.99966766807306,7.94227043299861,0.740186799809266
"PeakAreas_RTX5.063","120","UNK",40,51,1.16492088176471,5.84174314590818,0,0,0,0,32.01587677,32.01587677,4.65548497286935,20.2238981213899,0.818007658322235
"PeakAreas_RTX5.281","121","HA",41,133,22.5800787497594,10.4027530613289,19.84934044,21.534508308785,9.297063513318,0,56.46591568,56.46591568,0.895143115424649,0.592132335170041,0.902033088997583
"PeakAreas_RTX5.282","122","RHA",41,102,22.9637380492451,10.4814945968376,21.483857155,21.5915717502439,7.31356483494,4.764371753,68.86264038,64.098268627,1.92640210777255,5.37970788933683,1.03782261217821
"PeakAreas_RTX5.283","123","UNK",41,51,22.0691449551961,13.3025903999165,19.86276436,20.2925024966098,10.377839446506,0,70.73686218,70.73686218,1.49060869130822,2.8382654482856,1.86273524029853
"PeakAreas_RTX5.441","124","HA",42,133,0.700427613353383,2.21135434769157,0,0.031797547766355,0,0,13.52491403,13.52491403,3.33270244527744,11.3387801639822,0.191748740103387
"PeakAreas_RTX5.442","125","RHA",42,102,0.594676041117647,3.86955056767708,0,0,0,0,31.15341759,31.15341759,6.9068634665637,47.5134122884363,0.383142598700945
"PeakAreas_RTX5.443","126","UNK",42,51,1.34548763880392,3.55953136975946,0,0.275239607195122,0,0,15.9365673,15.9365673,2.71436354400128,6.46394131014584,0.498434088554712
"PeakAreas_RTX5.531","127","HA",43,133,11.6499160526316,7.32611886063864,12.28935623,11.5571536202804,7.3239557126526,0,35.22620773,35.22620773,0.065176795020325,-0.267106371609737,0.635255070197845
"PeakAreas_RTX5.532","128","RHA",43,102,11.2065728218039,8.80852635240257,12.156377315,10.679520361878,8.588265937839,0,32.83749008,32.83749008,0.16032843046072,-0.83721971981809,0.872174072507669
"PeakAreas_RTX5.533","129","UNK",43,51,11.0219076945098,6.96342334874683,11.45319879,10.9971387334146,6.727068482778,0,26.2001152,26.2001152,0.001590948420866,-0.746534636112198,0.975074303190581
"PeakAreas_RTX5.561","130","HA",44,133,7.74469306614285,11.4550906101767,0,5.76293652772897,0,0,47.477211,47.477211,1.24795090845514,0.574292664590935,0.993282326988632
"PeakAreas_RTX5.562","131","RHA",44,102,9.77336448811765,12.9802380338371,0,7.5003188882683,0,0,48.07290268,48.07290268,1.08839722894757,0.210256061112499,1.28523507964562
"PeakAreas_RTX5.563","132","UNK",44,51,6.52137722703922,11.8625980605784,0,3.66104470241464,0,0,48.46600342,48.46600342,2.10211359746656,4.03210250529624,1.66109598090573
"PeakAreas_RTX5.721","133","HA",45,133,4.63734723582707,4.01430175828488,5.189620495,4.34292268530841,5.1309448637748,0,15.53120708,15.53120708,0.272830538099849,-0.878601953971387,0.348084107528703
"PeakAreas_RTX5.722","134","RHA",45,102,4.93125893086274,4.97691468445576,4.970169067,4.23123834180488,7.3687726587342,0,20.50244141,20.50244141,0.89384141983964,0.315038684723165,0.49278798464184
"PeakAreas_RTX5.723","135","UNK",45,51,4.62316324672549,4.5050379175345,4.799156666,4.17266594490244,5.7450870179556,0,22.69166994,22.69166994,1.17588175162854,2.80703677140086,0.630831487371458
"PeakAreas_RTX5.771","136","HA",46,133,3.56213023423308,5.25934110835244,0,2.47594986002804,0,0,23.88104248,23.88104248,1.49233234853404,1.58282877171751,0.456042710818044
"PeakAreas_RTX5.772","137","RHA",46,102,4.29852578453922,5.99642542341457,0,3.14897958540244,0,0,24.69881248,24.69881248,1.42458189488822,1.521274743791,0.59373458996368
