"","PEAKAREAS_PC1","PEAKAREAS_PC2","PEAKAREAS_PC3","PEAKAREAS_PC4","PEAKAREAS_PC5","PEAKAREAS_PC6","PEAKAREAS_PC7","PEAKAREAS_PC8","PEAKAREAS_PC9","PEAKAREAS_PC10","PeakAreas200_PC1","PeakAreas200_PC2","PeakAreas200_PC3","PeakAreas200_PC4","PeakAreas200_PC5","PeakAreas200_PC6","PeakAreas200_PC7","PeakAreas200_PC8","PeakAreas200_PC9","PeakAreas200_PC10","RelativeRatios_PC1","RelativeRatios_PC2","RelativeRatios_PC3","RelativeRatios_PC4","RelativeRatios_PC5","RelativeRatios_PC6","RelativeRatios_PC7","RelativeRatios_PC8","RelativeRatios_PC9","RelativeRatios_PC10","RelativeRatios200_PC1","RelativeRatios200_PC2","RelativeRatios200_PC3","RelativeRatios200_PC4","RelativeRatios200_PC5","RelativeRatios200_PC6","RelativeRatios200_PC7","RelativeRatios200_PC8","RelativeRatios200_PC9","RelativeRatios200_PC10"
"PPN_081",1.71450582299602,-2.74222849259179,-1.93558263439611,-0.348917789922962,-1.81716357720048,-1.8058483407467,1.73559714913208,-0.186248792693323,-0.539207178290422,-1.02249051714921,-2.54037752957919,2.19398161613234,-0.507213619841246,1.24622857877101,-1.38037691234417,0.231820529092774,-0.287060666906492,-0.178949938315896,0.586087247498787,-0.0155524732908629,1.71450582299601,-2.74222849259179,-1.93558263439612,-0.34891778992297,-1.8171635772005,-1.80584834074669,1.7355971491321,-0.186248792693341,-0.53920717829038,-1.02249051714923,-2.54037752957919,2.19398161613234,-0.507213619841242,1.24622857877101,-1.38037691234417,0.231820529092788,-0.28706066690649,-0.178949938315879,0.58608724749879,-0.0155524732908673
"PPN_082",2.60146776282216,-2.32936431295593,-1.74159780342491,-0.329793196105166,-0.445051036566369,-1.21818913492135,1.41608849604136,-1.08079672735967,0.030793302727534,-0.493124254172765,-2.9715737138347,1.70125176359662,0.19073864867267,0.413387735837754,0.119608590793633,-1.1737242512973,-0.534679616627158,-0.290126408015061,0.519157729972414,-0.560321488322426,2.60146776282216,-2.32936431295593,-1.74159780342492,-0.329793196105166,-0.44505103656638,-1.21818913492134,1.41608849604136,-1.08079672735969,0.0307933027275575,-0.49312425417275,-2.9715737138347,1.70125176359662,0.190738648672671,0.413387735837754,0.119608590793624,-1.17372425129729,-0.534679616627154,-0.290126408015046,0.519157729972422,-0.560321488322425
"PPN_083",0.441604561370652,-3.04097059922373,-1.22130510276208,-1.10102433723251,-0.452497103150921,-0.462995776906055,0.215813677299229,0.402106216980818,0.0204989767534044,0.702999797270123,-0.779542804397214,2.21251333506975,0.0786237101689231,0.490407409429943,-0.557058176709593,0.327861822578857,0.891579347717167,1.54424848055495,0.307745834369073,-0.461231881423255,0.441604561370654,-3.04097059922373,-1.22130510276208,-1.10102433723252,-0.452497103150902,-0.46299577690606,0.21581367729923,0.402106216980815,0.020498976753382,0.70299979727013,-0.779542804397213,2.21251333506975,0.0786237101689257,0.490407409429942,-0.557058176709585,0.327861822578864,0.891579347717171,1.54424848055496,0.307745834369036,-0.461231881423258
"PPN_084",3.19731400712197,-3.20135740079028,-1.59364077321093,0.338620957032409,-1.01050768043968,-0.584867884335707,1.31726178534371,-0.0310479727057015,-0.181966390142914,0.507111497775118,-3.65017420316031,2.13067365376975,0.868647055992005,0.0551778178127022,-0.192337888497075,-0.520156741027351,-0.170922920441926,-0.0997349937440789,0.0324282821628545,-0.797767262755588,3.19731400712198,-3.20135740079027,-1.59364077321094,0.338620957032403,-1.01050768043969,-0.584867884335695,1.3172617853437,-0.0310479727057093,-0.181966390142922,0.507111497775117,-3.65017420316032,2.13067365376975,0.868647055992006,0.0551778178127015,-0.192337888497078,-0.520156741027345,-0.170922920441922,-0.0997349937440753,0.0324282821628621,-0.797767262755587
"PPN_085",0.00547464139177062,-2.63814148929264,-1.26605083497469,0.435895607184262,0.763611529211407,-0.777580030173044,0.711288693336055,-0.81698377737782,1.50313096019047,0.983179720199366,-0.0873121021009764,2.17090203574597,1.65176727360412,0.0218734686685277,0.651654533394799,-0.571599669172563,0.172159965450767,-0.377088070668539,-0.223982787963649,-0.101558404580543,0.00547464139176892,-2.63814148929264,-1.26605083497469,0.435895607184266,0.763611529211405,-0.777580030173049,0.711288693336045,-0.816983777377826,1.50313096019048,0.983179720199423,-0.0873121021009764,2.17090203574597,1.65176727360412,0.0218734686685246,0.651654533394797,-0.571599669172565,0.172159965450763,-0.377088070668539,-0.223982787963637,-0.101558404580543
"PPN_086",3.41521479510561,-4.09055317624884,-1.00753401643884,-1.29732220418801,-1.62404119115098,-0.728227636618253,0.406845295395497,-0.08465100869186,-0.315532681806884,-0.111144167170189,-4.38392357971865,2.52697319020944,-0.274257219342949,0.938751480707063,-0.5865304555455,-0.489348382157333,0.623864098823611,-0.00632928612218561,0.679532076676244,-0.54712375509189,3.41521479510561,-4.09055317624883,-1.00753401643884,-1.29732220418803,-1.62404119115097,-0.728227636618254,0.406845295395498,-0.0846510086918611,-0.315532681806885,-0.111144167170191,-4.38392357971865,2.52697319020944,-0.274257219342949,0.938751480707062,-0.5865304555455,-0.489348382157321,0.623864098823612,-0.006329286122166,0.679532076676246,-0.547123755091891
"PPN_087",2.15051873650902,-2.50567971891536,-1.92089171940439,0.120402929415801,-0.275300600312431,-0.833083432482708,1.21106639604799,-0.473983679444433,0.344777592206925,0.166515646844596,-2.50181546487864,2.20768803219097,0.47218051661042,0.0542026545972026,0.350098521017092,-0.723398812244428,0.294734101857653,0.110206718297826,0.1914005890629,-0.0986811845044972,2.15051873650902,-2.50567971891535,-1.92089171940439,0.1204029294158,-0.27530060031244,-0.833083432482699,1.21106639604799,-0.473983679444443,0.34477759220694,0.166515646844624,-2.50181546487864,2.20768803219097,0.472180516610419,0.0542026545972,0.350098521017087,-0.723398812244427,0.294734101857653,0.110206718297835,0.191400589062897,-0.0986811845044982
"PPN_088",2.6427472576722,-3.15838292961451,-1.59507223135178,0.405262900779533,0.398571133078661,-0.342964968007994,1.64239387227563,-0.220090833857995,0.508834290083693,0.920693208536904,-3.20518588985535,1.65657531279886,0.952917599214742,0.449885980944357,0.0590824607641359,1.03474838857313,-0.313252245112684,0.119265322231361,-0.364175032101755,0.202142116246807,2.6427472576722,-3.1583829296145,-1.59507223135178,0.405262900779537,0.398571133078653,-0.342964968007985,1.64239387227562,-0.220090833858003,0.508834290083681,0.920693208536936,-3.20518588985535,1.65657531279886,0.952917599214744,0.449885980944358,0.0590824607641502,1.03474838857313,-0.313252245112683,0.119265322231353,-0.364175032101763,0.2021421162468
"PPN_089",-6.1945346761617,0.272302155792021,-1.43225166997447,-4.19756886959215,2.84783707988129,4.29987930196912,-2.15767631244959,2.47972655526372,-0.684506711059117,1.17654740136113,5.55248823198615,-0.622331836042361,-0.0603322056650248,-0.322357383181721,0.869782588094901,2.56740067976174,-0.127140837009191,0.809068605477014,-0.71272795570135,0.741040509990934,-6.19453467616172,0.272302155792024,-1.43225166997444,-4.19756886959217,2.84783707988136,4.29987930196907,-2.15767631244956,2.47972655526374,-0.68450671105911,1.17654740136111,5.55248823198615,-0.622331836042368,-0.0603322056650235,-0.322357383181718,0.869782588094925,2.56740067976173,-0.127140837009198,0.809068605476996,-0.712727955701378,0.741040509990924
"PPN_090",2.37925067199528,-1.73992959493801,-1.54545582341548,-1.17477315223261,0.199729740440536,0.460142957730986,0.328111710341292,0.0116294087976364,-0.392856005903071,0.0345760668019698,-2.63897866941877,0.993107264394198,-0.165221198652609,0.315320279134497,0.753239217560306,-0.476855830161581,-0.650571199079153,0.281285711481109,-0.79083732323243,0.155993359212717,2.37925067199527,-1.73992959493802,-1.54545582341547,-1.17477315223261,0.199729740440555,0.460142957730987,0.328111710341304,0.011629408797638,-0.392856005903072,0.0345760668019525,-2.63897866941877,0.9931072643942,-0.165221198652612,0.315320279134494,0.753239217560299,-0.476855830161583,-0.650571199079153,0.28128571148109,-0.790837323232439,0.155993359212717
"PPN_091",2.41372525813728,-2.47383228467826,-1.58706666033217,-2.50045186596155,-0.80615119737276,-0.264036033950143,-0.732707422110476,-0.674753557421246,0.0211541517237564,-0.722442034578644,-2.83329677728412,0.811593040597804,-0.305326082900716,0.766576990187926,0.259510355950305,-0.200970575639825,0.38185250355151,-0.0225515898243424,0.832971733916695,-0.124847190958142,2.41372525813729,-2.47383228467826,-1.58706666033217,-2.50045186596157,-0.806151197372726,-0.264036033950164,-0.732707422110462,-0.674753557421242,0.0211541517237859,-0.722442034578648,-2.83329677728412,0.811593040597807,-0.305326082900717,0.766576990187927,0.259510355950303,-0.200970575639826,0.381852503551509,-0.0225515898243197,0.832971733916694,-0.124847190958142
"PPN_092",-0.228150773657876,0.00562079847936057,-2.57418512407242,-0.585661823807116,0.925214008264663,0.443741560091475,-0.281504409637973,-1.38116920944392,0.89679843802875,-0.388434866195456,0.539131035359819,0.0158096382793196,-0.281054561137219,0.0752178352971807,1.34176404778569,-0.560265170520615,0.357934500277688,-0.105756337762653,1.07149311391599,0.432498708682611,-0.228150773657879,0.00562079847936725,-2.57418512407241,-0.585661823807114,0.925214008264672,0.443741560091467,-0.281504409637973,-1.38116920944392,0.896798438028785,-0.388434866195427,0.539131035359822,0.015809638279319,-0.281054561137223,0.0752178352971839,1.34176404778569,-0.560265170520625,0.35793450027768,-0.105756337762622,1.07149311391599,0.432498708682613
"PPN_095",3.44469278364101,-2.8173864972441,-1.31651329589107,-0.426744645068082,-0.709670262991646,-0.97005284534934,1.03112130886958,-1.20916156938484,0.0792815244619097,-0.395079515564581,-4.06396224154673,0.769675895350515,-0.202151599070294,0.0734989432068619,0.159136706624059,-0.848501276391153,-0.893343990012358,-0.262087498199593,0.165703396207847,-0.157141314416642,3.44469278364101,-2.8173864972441,-1.31651329589108,-0.426744645068088,-0.70967026299165,-0.970052845349343,1.03112130886958,-1.20916156938485,0.0792815244619285,-0.395079515564567,-4.06396224154673,0.769675895350516,-0.202151599070297,0.0734989432068621,0.15913670662405,-0.848501276391149,-0.893343990012358,-0.262087498199586,0.165703396207852,-0.157141314416648
"PPN_096",-0.291972714353723,-0.980726435789512,-1.46595824650235,-0.995698644163665,0.283884231313636,-1.25026079871614,0.827101065823153,-2.25429818680254,0.634513403130642,-1.51922066548697,-0.248610732812868,0.58734441923398,-0.842627421084947,0.950838736635034,-0.374574952980113,-0.695679025201732,-1.28340988030655,-1.8920032518633,-0.643782587083954,0.418759025402717,-0.291972714353723,-0.980726435789513,-1.46595824650234,-0.995698644163662,0.28388423131363,-1.25026079871615,0.827101065823155,-2.25429818680256,0.634513403130712,-1.51922066548693,-0.248610732812869,0.587344419233983,-0.842627421084947,0.950838736635033,-0.374574952980123,-0.695679025201729,-1.28340988030656,-1.89200325186331,-0.643782587083905,0.418759025402708
"PPN_097",-0.618860188808813,-1.58914660533751,-0.140304806987666,-3.92246089052678,1.59145374425716,0.572761111078983,-1.06062018688658,-0.267795251433419,0.619005219489292,-2.26474335374328,0.202287766735713,1.4906617508884,-4.19751680403363,0.477360980699307,1.84310620093252,-0.0796153583528759,2.4628580092149,0.882975243977913,-0.156553773037311,1.71353488871664,-0.618860188808818,-1.58914660533751,-0.140304806987652,-3.92246089052678,1.5914537442572,0.572761111078941,-1.06062018688654,-0.267795251433423,0.619005219489389,-2.26474335374327,0.202287766735715,1.4906617508884,-4.19751680403363,0.477360980699314,1.84310620093251,-0.0796153583528905,2.46285800921489,0.882975243977903,-0.156553773037332,1.71353488871665
"PPN_098",-1.70071450297861,-1.91514512134052,-1.57750671721018,-0.721086146621001,1.26480256463214,-0.466803932371319,1.35892065489547,-0.878387821977195,1.56972389324801,-1.02718659401834,1.1176419103607,2.31784117512892,-0.570788581997422,-0.595379958349986,2.05444030650357,-0.492200736806622,-0.914801787243545,-0.634476277242214,-1.07548243386954,0.472179285486392,-1.70071450297861,-1.91514512134052,-1.57750671721017,-0.721086146620988,1.26480256463214,-0.46680393237133,1.35892065489548,-0.87838782197721,1.56972389324806,-1.02718659401828,1.1176419103607,2.31784117512892,-0.570788581997425,-0.595379958349989,2.05444030650356,-0.492200736806635,-0.914801787243552,-0.634476277242233,-1.07548243386952,0.472179285486385
"PPN_099",0.412108911938705,-1.18869255740827,-2.44026693498669,-3.46576148315871,-0.638837733231797,-1.67518234679908,0.589769548340328,-0.297727364032494,0.169569739300934,-1.29280208285974,-1.36385500229161,1.96020202799899,-1.41943172740493,2.22939221366564,0.41893714915833,1.41094353881178,-1.2594782798339,0.752114232039504,0.184592410543614,-0.896304811346744,0.412108911938704,-1.18869255740826,-2.44026693498668,-3.46576148315872,-0.638837733231763,-1.6751823467991,0.589769548340358,-0.297727364032509,0.169569739300973,-1.29280208285975,-1.36385500229161,1.96020202799899,-1.41943172740493,2.22939221366565,0.418937149158343,1.41094353881177,-1.25947827983389,0.752114232039511,0.18459241054359,-0.896304811346755
"PPN_100",-0.319217831831885,-0.307756313150835,-2.61428714944268,-2.39824936221884,-0.411689346787355,-0.623693418933888,0.220415892314945,-0.0456473626848501,0.016496675286341,-2.0377532334361,-0.143827597676043,0.926840208859781,-1.17212938242824,1.17374108495863,0.668274981817306,0.538686954288122,0.219834228596246,-1.77679802127193,0.865414259552883,0.209722981910204,-0.319217831831879,-0.307756313150831,-2.61428714944267,-2.39824936221885,-0.411689346787335,-0.623693418933906,0.220415892314967,-0.0456473626848583,0.0164966752864403,-2.03775323343611,-0.143827597676042,0.926840208859783,-1.17212938242824,1.17374108495864,0.668274981817307,0.538686954288119,0.219834228596237,-1.7767980212719,0.865414259552928,0.209722981910206
"PPN_101",2.0369468584187,-1.24066351545117,-1.47570806323285,-0.862162672980285,1.19990299412572,0.18961207537377,1.08352008586856,-1.09457481545065,0.61111341399582,-1.09007456988429,-2.20943879996032,1.04795533422679,-0.247858976367648,-0.26586683711982,1.09532059292084,-0.62458893145293,-0.690376673661557,0.129557640253098,-0.186994635027151,0.544357157190207,2.0369468584187,-1.24066351545117,-1.47570806323284,-0.862162672980277,1.19990299412571,0.189612075373764,1.08352008586856,-1.09457481545066,0.611113413995859,-1.09007456988427,-2.20943879996032,1.04795533422679,-0.247858976367651,-0.265866837119819,1.09532059292084,-0.624588931452934,-0.690376673661557,0.129557640253096,-0.186994635027158,0.544357157190207
"PPN_102",3.03081191677897,-1.52206540034768,-1.44283315944481,-0.810877550223435,0.18872389720018,-0.399548103229644,1.06134888085866,-0.440056968961257,0.363236765438166,-0.78039998432531,-3.07461348493164,0.832024312682531,-0.647320862934748,0.0790030168629958,0.677918115660634,-0.640312171255575,-0.511376792920104,0.840909555003868,-0.574202285552607,-0.0711174106484716,3.03081191677897,-1.52206540034768,-1.44283315944481,-0.810877550223433,0.188723897200179,-0.399548103229652,1.06134888085867,-0.440056968961268,0.363236765438195,-0.780399984325305,-3.07461348493164,0.832024312682533,-0.647320862934753,0.0790030168629949,0.677918115660626,-0.640312171255576,-0.511376792920103,0.840909555003854,-0.57420228555263,-0.0711174106484767
"PPN_001",0.111075673778124,0.0342495834198763,-0.981725392367656,-0.0663544347909386,3.77290975459867,0.90834451894204,-1.46667782042463,-3.88309776871659,-0.366748791305175,-1.52869573684806,-0.118928479891279,-0.165207927504507,-0.960808711769775,0.381346863416577,2.27604381998455,-0.161883402705408,0.425746489640316,-0.258035177324457,0.649776317059529,1.2717104566232,0.111075673778126,0.0342495834198672,-0.981725392367633,-0.0663544347909143,3.77290975459868,0.908344518942033,-1.46667782042466,-3.8830977687166,-0.366748791305141,-1.52869573684806,-0.11892847989128,-0.16520792750451,-0.96080871176978,0.38134686341658,2.27604381998455,-0.161883402705426,0.42574648964031,-0.25803517732444,0.649776317059531,1.2717104566232
"PPN_103",0.790743661046087,0.317519998436297,-0.988357664656463,-1.06475498076363,2.0594141923298,1.01968069461531,-0.217278766507784,-0.811585490875807,1.174138754196,0.222315640901624,-0.208026601512704,0.665629419570038,-1.44161738601423,-0.58203934442153,0.864224680298125,0.370680653021379,-0.641071945555287,2.07409332247434,-1.04983324576161,0.553465246921175,0.790743661046088,0.317519998436303,-0.98835766465645,-1.06475498076362,2.05941419232982,1.01968069461529,-0.217278766507787,-0.811585490875801,1.17413875419597,0.222315640901663,-0.2080266015127,0.665629419570036,-1.44161738601423,-0.582039344421532,0.864224680298125,0.370680653021372,-0.641071945555281,2.07409332247431,-1.04983324576167,0.55346524692117
"PPN_104",3.29887617523301,-2.66583241558492,-0.169057019270339,-0.329899178629814,0.445917055171668,-0.203310078145814,-0.291482494312022,-0.387589549988722,-0.415212207803473,0.622514806443844,-3.38870717002988,1.16856284931432,-0.0396231578956645,0.221703589986862,0.609986873011111,0.15127007769493,0.339875135200941,-0.0726109681056632,0.143319867966256,0.403984001099816,3.29887617523301,-2.66583241558493,-0.169057019270333,-0.329899178629806,0.445917055171676,-0.203310078145817,-0.291482494312037,-0.387589549988727,-0.415212207803489,0.62251480644383,-3.38870717002988,1.16856284931432,-0.0396231578956669,0.221703589986861,0.609986873011115,0.151270077694926,0.339875135200939,-0.0726109681056594,0.143319867966255,0.403984001099816
"PPN_105",2.63263804526916,-1.11340127049481,-0.493701264977524,-0.005084847693679,-0.107300312339274,-0.182469478934594,-0.796386009600207,0.228487609488879,-0.0583410001816018,-0.270855300009497,-2.57462842957386,0.340627639579678,-0.733157082676012,-0.0219888070190709,0.558554850814369,0.467737003562753,2.06218969689895,0.415698489226595,-1.43082573847832,1.30379258943311,2.63263804526916,-1.11340127049481,-0.493701264977519,-0.00508484769368092,-0.107300312339267,-0.182469478934597,-0.7963860096002,0.228487609488882,-0.0583410001815949,-0.270855300009516,-2.57462842957386,0.340627639579678,-0.733157082676012,-0.0219888070190709,0.558554850814373,0.467737003562749,2.06218969689894,0.415698489226559,-1.43082573847834,1.30379258943311
"PPN_106",4.54771623739666,-2.49986111467142,-0.375067755892056,0.137209318496295,0.669663548282713,0.0612292708689642,-0.0257864387721062,-0.57400622301887,-1.09220812846183,0.244668744149275,-4.61234062805002,0.508237537759729,0.243587164738842,0.501662518482688,0.0613717251322321,0.439414418638545,-0.125151814883127,-0.165046604770977,-0.443767701284553,0.327149977906562,4.54771623739666,-2.49986111467143,-0.37506775589205,0.137209318496304,0.669663548282709,0.0612292708689662,-0.0257864387721188,-0.574006223018873,-1.09220812846184,0.24466874414924,-4.61234062805002,0.508237537759726,0.243587164738842,0.501662518482687,0.0613717251322352,0.439414418638547,-0.125151814883129,-0.165046604770988,-0.443767701284552,0.327149977906557
"PPN_107",0.946925040589513,-1.61863878385154,-0.0069005054442378,-1.96357279604699,1.92165432113627,-0.0367043869842341,-1.07907146638876,-0.613131094395827,0.453669328623734,0.0571632224132451,-0.730573176961889,0.737737322232808,-1.11186895741986,-0.141006824509156,2.13735895273674,0.916517338110472,1.17425466735296,0.399324830631617,-0.218205446570433,0.4077083837619,0.946925040589509,-1.61863878385154,-0.00690050544421975,-1.96357279604698,1.92165432113629,-0.0367043869842484,-1.07907146638876,-0.613131094395832,0.453669328623743,0.0571632224132813,-0.730573176961889,0.737737322232805,-1.11186895741987,-0.141006824509152,2.13735895273674,0.916517338110449,1.17425466735296,0.399324830631613,-0.218205446570446,0.4077083837619
"PPN_108",3.75814187958817,-2.34938295415976,-1.21802974329875,-0.143644893235888,-0.043285167287171,-0.818651112554469,0.602209626695248,-0.721235255987919,-0.175272835221232,0.281927019748005,-4.00685705675459,0.750076298231062,-0.0444344185301152,0.85215829447604,-0.019101263886173,0.57647952500751,0.382808949915022,-0.365612874050008,-0.851628027643181,0.541795386769624,3.75814187958818,-2.34938295415976,-1.21802974329875,-0.143644893235886,-0.0432851672871684,-0.818651112554461,0.602209626695243,-0.721235255987923,-0.175272835221244,0.28192701974801,-4.00685705675459,0.750076298231061,-0.044434418530116,0.85215829447604,-0.0191012638861651,0.57647952500751,0.382808949915018,-0.365612874050026,-0.851628027643176,0.541795386769616
"PPN_109",3.48015171041397,-1.67521713022454,-1.39707161835325,-0.27938397412319,-0.515430556459083,-0.658568069851796,-0.0428568482288666,-0.85524454737669,-0.509303164454331,-0.697635049299524,-3.81370740539563,0.467849190651463,0.0189711946493828,1.33204721165642,0.60277955919897,0.113553663962649,-0.05494203162928,-1.0958825708367,-0.250751756071843,0.436026084528701,3.48015171041398,-1.67521713022454,-1.39707161835325,-0.279383974123192,-0.515430556459084,-0.65856806985179,-0.0428568482288726,-0.855244547376695,-0.509303164454307,-0.697635049299547,-3.81370740539563,0.467849190651464,0.0189711946493797,1.33204721165642,0.602779559198971,0.113553663962644,-0.0549420316292879,-1.09588257083671,-0.250751756071819,0.436026084528696
"PPN_110",3.34790001353613,-0.980976842284251,-1.61273458118852,-0.558020216858101,0.487831101665862,-0.329248280789404,-0.310056377978722,-0.775647495339506,-0.372054707546745,-1.04212492249503,-3.01107293394732,0.275443679858088,-0.316412004088415,0.640298621703754,0.944496833534982,0.169459676075395,-0.0386197943697024,-0.393088637506154,-0.0480706064851745,0.546459629681999,3.34790001353614,-0.980976842284247,-1.61273458118852,-0.5580202168581,0.487831101665864,-0.329248280789408,-0.310056377978714,-0.77564749533951,-0.372054707546708,-1.04212492249505,-3.01107293394732,0.275443679858086,-0.316412004088418,0.640298621703757,0.944496833534982,0.169459676075386,-0.0386197943697077,-0.393088637506155,-0.0480706064851695,0.546459629681995
"PPN_111",0.0357184984909862,-1.76011514663654,-0.089061946098599,-0.887193405929016,1.3885148319102,1.0910146338871,-0.377752363889059,-0.499213232931743,0.129131371365955,-2.60758188365703,-0.889598593989826,0.403893078565903,-0.418861983796663,0.154267977024751,1.31933330147965,-0.40578809672483,-1.41075185818362,-0.709502875588573,0.125672644490344,0.0546957999048397,0.035718498490983,-1.76011514663654,-0.0890619460985903,-0.887193405929012,1.38851483191022,1.09101463388708,-0.37775236388905,-0.499213232931748,0.129131371366032,-2.60758188365706,-0.889598593989825,0.403893078565905,-0.418861983796668,0.154267977024751,1.31933330147965,-0.405788096724841,-1.41075185818362,-0.709502875588565,0.125672644490357,0.0546957999048309
"PPN_112",2.95153926287124,-0.338595241991573,-2.14627595776014,-2.60714241285752,-0.920475735253742,-0.388746512577355,-0.820562221547267,0.355070932779579,-0.538046857157082,-1.45895904516646,-3.0346853991447,0.329020906511709,-0.456724140749279,1.26390606311763,0.453836915702107,0.767698835644597,0.0876342368673543,-1.06968569358534,0.0487677893488762,-0.236077523632633,2.95153926287124,-0.338595241991573,-2.14627595776014,-2.60714241285752,-0.920475735253714,-0.388746512577368,-0.820562221547248,0.355070932779575,-0.53804685715703,-1.45895904516649,-3.03468539914469,0.329020906511709,-0.456724140749278,1.26390606311763,0.453836915702112,0.767698835644593,0.087634236867351,-1.06968569358533,0.0487677893489044,-0.236077523632634
"PPN_113",2.64534657844626,-1.84337862684178,-0.695228519387255,-5.16450666627588,-1.11237238632472,1.03929971593987,-1.15269008178988,1.72701652979754,-2.16820720919001,-1.99611631890153,-3.73404818517929,0.785455156968071,-1.06775439413318,0.92240102151999,0.768227134047236,1.08188997041089,0.166876324134665,-1.17463265294603,0.366366237900786,0.870419212995143,2.64534657844627,-1.84337862684177,-0.695228519387247,-5.16450666627593,-1.11237238632466,1.03929971593985,-1.15269008178985,1.72701652979755,-2.16820720918995,-1.99611631890162,-3.73404818517929,0.785455156968073,-1.06775439413318,0.922401021519997,0.768227134047246,1.08188997041088,0.16687632413466,-1.17463265294601,0.366366237900812,0.870419212995148
"PPN_114",0.273181324760618,-0.882868328272939,-1.66923018470999,-2.22657517795289,1.66294727879215,-0.431254968858997,0.943500943175109,-0.6184503365713,0.687298794281561,-1.54804564799857,-0.350859394796804,1.37464339417222,-1.19759758362865,0.561293222604965,1.33762134506456,0.274281232600275,0.307199077928401,-0.75079071342906,0.150490692291206,0.956747295982053,0.273181324760621,-0.882868328272933,-1.66923018470998,-2.22657517795288,1.66294727879217,-0.431254968859012,0.943500943175122,-0.618450336571314,0.687298794281613,-1.54804564799855,-0.350859394796804,1.37464339417222,-1.19759758362865,0.561293222604969,1.33762134506457,0.274281232600263,0.307199077928393,-0.750790713429054,0.150490692291221,0.956747295982053
"PPN_115",-0.476149833394513,0.142809732816504,-0.951975737737687,-2.2368128276206,0.466983668567459,0.936722021872019,-1.41627626194561,1.27481132080753,0.513257496973805,-0.286579047112268,0.789416272581934,-0.106154158059377,-0.272232893369455,0.0673064376149145,1.44909694033019,1.51194243794398,0.908496868466245,0.250886865001942,-0.380035958753994,-0.284336236184045,-0.476149833394515,0.142809732816503,-0.951975737737676,-2.2368128276206,0.466983668567498,0.936722021871996,-1.4162762619456,1.27481132080753,0.513257496973808,-0.286579047112278,0.789416272581935,-0.106154158059379,-0.272232893369456,0.0673064376149208,1.4490969403302,1.51194243794397,0.908496868466241,0.250886865001936,-0.380035958753999,-0.284336236184041
"PPN_116",3.09410688548473,-1.38399448489312,-1.30375348027504,0.23754310701243,0.277416247430149,-0.113520201121778,-0.0491788765199842,-0.452800909912486,-0.349055296495072,-0.28215918100895,-2.72996289034673,0.259724654523142,0.481938945704442,0.350971688095101,0.811771949955034,0.229216542869818,-0.201691537055357,-0.475665268948345,0.0314555331749212,0.66586389421429,3.09410688548473,-1.38399448489313,-1.30375348027503,0.237543107012431,0.277416247430144,-0.113520201121774,-0.0491788765199897,-0.452800909912489,-0.349055296495058,-0.28215918100897,-2.72996289034673,0.259724654523142,0.481938945704439,0.350971688095101,0.811771949955038,0.229216542869811,-0.201691537055362,-0.47566526894834,0.03145553317493,0.66586389421429
"PPN_117",-2.63356851364706,2.4008969853953,-2.3717833133278,-5.46880164858239,3.0520126291481,3.14672221474264,-0.690742631198076,2.11826411589023,-2.0419433346978,-0.599420371975899,2.61189329395212,-0.515006054122796,-0.794808421605925,1.04851741042396,2.35181425951746,1.8168556461446,0.373601224983962,-0.491084675823722,1.61640434479926,1.19897035577881,-2.63356851364707,2.40089698539531,-2.37178331332777,-5.46880164858239,3.05201262914819,3.1467222147426,-0.690742631198052,2.11826411589025,-2.0419433346978,-0.599420371975979,2.61189329395213,-0.515006054122801,-0.794808421605928,1.04851741042397,2.35181425951747,1.81685564614457,0.373601224983956,-0.491084675823676,1.61640434479926,1.19897035577882
"PPN_118",-0.600889143182841,0.997209640151497,-2.54710117658028,-3.3054118974202,0.765487083685473,0.576684561198776,-0.631462827909781,0.504219017369954,0.289710770032269,-0.308434538018281,0.814277312186562,0.0309937497070218,-1.41299749018228,1.35353548195502,0.755451226152062,2.38129575856748,0.748987099961224,-0.0545023931830755,-0.379163758148249,-0.772387003679324,-0.600889143182839,0.997209640151504,-2.54710117658027,-3.3054118974202,0.76548708368552,0.576684561198752,-0.631462827909763,0.504219017369952,0.289710770032278,-0.30843453801827,0.814277312186562,0.0309937497070186,-1.41299749018228,1.35353548195503,0.75545122615208,2.38129575856746,0.74898709996122,-0.0545023931830808,-0.379163758148249,-0.772387003679324
"PPN_119",3.69826219514834,-1.78261725140911,-2.16254901133809,-0.494770409097433,-0.298860505944893,-0.547214707630345,0.764323936058511,-0.121561546952839,-0.257199781425145,-0.101056211860943,-3.79271606244445,1.09510003418069,0.353967176935751,1.14397247346987,0.406047295873575,1.15961999092956,-0.14818086766892,-0.753848082504216,0.244204793938732,0.499251707985558,3.69826219514835,-1.7826172514091,-2.16254901133809,-0.494770409097434,-0.298860505944888,-0.547214707630339,0.764323936058513,-0.121561546952846,-0.257199781425137,-0.101056211860941,-3.79271606244445,1.09510003418069,0.353967176935752,1.14397247346987,0.406047295873588,1.15961999092956,-0.148180867668925,-0.753848082504203,0.244204793938744,0.499251707985554
