"","X1.2","X3.3","X3.52","X3.77","X4.05","X4.21","X4.42","X4.55","X4.6","X4.87","X4.98","X5.28","X5.53","X5.89","X6.37","X7.1","X7.28","X7.47","X7.58","X7.71","X7.83","X7.93","X8.11","X8.21","X8.3","X8.38","X8.51","X8.69","X8.81","X8.89","X11.64","X11.78"
"PPN_283",NA,37.12433624,1.780717611,17.90666199,680.2871704,41.48500824,12.86979294,31.10230637,NA,31.8891468,31.92016983,21.37332726,14.20127583,NA,NA,1285.664795,88.41414642,40.33592987,NA,33.71631241,26.08479691,17.01074028,NA,15.17173958,18.57963562,13.46104956,NA,6.097254753,NA,4.173069477,1.77215457,3.376092911
"PPN_284",2.561317444,82.72457886,6.858864307,59.87988281,1565.753418,136.9159241,13.94960403,52.16588974,NA,41.84465408,38.16421509,26.58580971,16.50362778,15.88539219,NA,1849.478394,105.4395447,60.36695767,23.16464043,30.81534767,31.99006462,27.12765121,NA,31.63719177,24.58904076,18.02643443,13.63597918,NA,NA,15.86554337,1.505633235,3.31954813
"PPN_285",4.141579628,74.38976288,4.811758995,18.79152107,767.6122437,58.41467285,10.03188133,24.29864502,9.002836227,29.96457863,29.2872982,20.14286995,NA,8.207359314,NA,1770.918579,107.943512,51.66870499,18.35054207,19.89235687,37.8109436,18.26182175,NA,13.60074043,32.8666153,9.114483833,4.10881567,NA,6.013071895,8.227017403,2.141638279,3.411398411
"PPN_286",1.280236483,72.43835449,3.64797473,21.69236755,1042.789795,151.7094727,16.78057289,20.65645028,11.22119141,17.25868607,28.4817028,18.2900219,18.01616859,10.48729134,NA,1640.278198,80.29826355,57.07659531,18.45037079,25.19126129,16.76833725,34.92028427,NA,19.40181732,46.71003723,NA,NA,3.126763105,5.468434453,7.001729488,3.871838808,4.698868752
"PPN_287",2.047802925,41.39598465,3.686422348,22.02918625,1106.080688,31.82154274,11.35076618,38.366436,NA,16.47790527,28.2799778,19.86276436,11.72481155,9.011591911,NA,1590.60083,91.96382141,24.48328829,13.08415318,24.92802238,22.9687233,14.3391571,NA,17.34643936,14.18540192,NA,5.857506275,3.841186643,2.807481289,5.468022346,1.038473368,3.374965906
"PPN_288",1.2906636,63.38922119,5.579198837,34.36679459,766.237793,102.9895401,11.80754089,27.93587112,13.14815998,28.41818047,41.92240143,25.48591805,20.41168404,15.87431622,NA,1337.981445,94.90700531,90.21855164,21.13439369,33.76157761,31.3727417,24.61264229,12.00975609,NA,33.15748978,14.98530102,12.43441582,5.320871353,6.094037056,7.625973701,1.469706774,3.523062944
"PPN_020",5.099630356,80.86753082,NA,53.83997726,2496.071533,58.2798996,22.13335609,67.75023651,NA,16.8303566,31.93400574,22.33971405,18.76994324,11.100214,NA,3141.005859,150.6970673,61.6044693,24.1984539,24.87147331,30.61455727,19.11044693,NA,25.2310009,16.88419533,16.8549757,NA,NA,7.585532665,6.728257418,1.245129824,3.191807032
"PPN_022",3.060834408,41.68642044,3.745611429,25.61691666,851.3706055,29.2954216,10.31089115,16.61902809,34.50072479,18.18561554,31.26698303,20.1921978,15.94619274,8.721575737,NA,1720.510498,76.10122681,57.24381256,21.20401192,34.45970535,25.98861122,25.45085526,NA,28.52978706,32.47198486,30.14494133,NA,NA,5.079218388,6.273100138,1.994858027,3.995589495
"PPN_027",5.418147564,112.1172943,NA,50.3159523,4256.640137,351.8345947,32.88837051,53.83965302,50.27029037,52.62893295,49.87605667,36.15220642,35.22620773,16.39289809,NA,4123.740234,133.2029724,161.2515946,37.557724,60.78025055,58.72658539,44.31121445,48.70597839,NA,49.856987,NA,NA,NA,5.483819485,5.981847287,NA,2.340346336
"PPN_093",4.449822426,22.88079071,5.190001965,5.617486954,221.7565613,17.44862366,11.03033352,11.51837444,19.58501053,9.512207985,15.89683628,12.50705338,9.276602745,11.45564175,NA,643.7481079,37.63598251,21.15631914,12.53449726,21.2840271,16.23246384,15.7882576,NA,19.68747139,14.38344288,8.491319656,7.392807484,NA,5.518363953,5.017184735,1.059295654,3.155833006
"PPN_094",4.791352749,60.78060532,6.449690342,27.41111755,1169.209961,117.3414917,12.45018959,24.46028137,23.99330139,31.3981514,32.25760651,20.33070755,15.99054432,7.500233889,NA,1419.702881,72.84220886,87.53587341,17.20383072,23.66041946,28.97525787,22.47371483,NA,24.161129,22.66303635,NA,18.74642372,NA,NA,10.03632164,0.964760602,3.136886358
"PPN_176",6.862818241,69.52191925,5.480485439,27.65451431,1850.534058,87.77471924,14.00973892,48.8943634,NA,28.15421295,28.80917549,18.40102386,19.72173119,9.420968056,NA,3123.289795,115.6630402,71.64906502,25.08127213,28.23730278,31.45542336,27.5163517,11.78891563,NA,32.70697403,NA,5.9027071,3.483747006,4.591638327,4.974953175,0.983677983,3.14017415
"PPN_185",6.908288956,54.14619827,3.974833012,22.32271385,854.7629395,122.9312286,14.53410244,36.89097977,NA,36.32279587,24.97340584,17.83489418,16.46713257,11.61525154,NA,1164.409058,69.54447937,73.11770535,20.65321159,28.615345,61.45820236,NA,NA,21.55550575,26.3402462,NA,9.828342438,NA,NA,15.36777687,NA,2.468528032
"PPN_191",4.206956387,78.18001556,NA,60.883461,2116.706299,48.53177261,15.26217747,44.6307106,14.78503513,26.53588867,40.28995132,20.58035851,19.38793755,9.645397186,NA,2564.34375,147.1696777,43.78243637,17.99629974,32.28551483,33.01216507,15.0030241,11.46766424,NA,25.88452911,9.3191185,9.479929448,2.719330788,3.914201737,5.109072685,NA,2.407887936
"PPN_203",2.866119862,55.61592865,2.724500418,23.04561996,560.9610596,97.63121796,7.756424427,21.94538879,11.58320713,37.25686264,28.84386253,19.03582001,11.01784706,7.391792774,NA,1085.265259,88.91791534,78.15663147,20.07433128,21.34976959,34.56515121,29.64621735,15.05951118,NA,32.85526276,8.796850204,9.332636833,5.17085743,6.459702015,7.7485466,1.219045997,3.111125946
"PPN_252",2.016278982,74.47346497,4.651525021,27.81549454,942.5814819,77.11465454,14.32213116,52.34498978,NA,42.3151474,45.05312729,26.04161072,17.54973221,13.76653004,NA,2325.060303,187.2758179,84.634552,25.66417503,54.13687897,54.46178055,26.303339,NA,28.44769859,36.2260437,25.63620472,15.04636574,22.80325699,NA,19.33318329,1.419335723,3.165617466
"PPN_255",4.223600388,114.1366272,9.450496674,38.6525383,1330.593506,149.7099609,13.09282875,37.58047867,12.15307331,49.61717987,52.7894249,30.96395683,19.23763466,21.39804459,NA,2806.147217,139.6591034,143.7752533,31.95351601,NA,84.83635712,40.32530212,NA,33.01810455,38.19168854,25.38457299,12.57745743,NA,5.81984067,9.28061271,1.157935262,3.193307161
