"","X1.2","X3.3","X3.52","X3.77","X4.05","X4.21","X4.42","X4.55","X4.6","X4.87","X4.98","X5.28","X5.53","X5.89","X6.37","X7.1","X7.28","X7.47","X7.58","X7.71","X7.83","X7.93","X8.11","X8.21","X8.3","X8.38","X8.51","X8.69","X8.81","X8.89","X11.64","X11.78"
"PPN_012",0.00761278880361874,0.0035861138794091,0.00254191602246355,0.0014600696102474,0.00373324042073534,0.0022931872926757,0.00474962019096051,0.00267560250393191,0.00397819432373635,0.00269424598293137,0.00346725166764281,0.00352851669248436,0.00385317314510138,0.00382333128113858,NA,0.00416629618134723,0.00322306805169161,0.00356800078252168,0.0085158590181237,0.00831794200241981,0.00361572210002557,0.00756694179603999,0.0153229667427935,NA,NA,NA,0.00220738484302633,0.00476229816182477,0.00248905353079596,0.00229526077808244,0.00937028758046267,NA
"PPN_013",0.00393357311351613,0.00294800074469221,NA,0.00203540318518746,0.00557616561518436,0.00210989969878245,0.00496362626673446,0.00327132265321392,0.00604252621170808,0.00241345181263816,0.00156531937852749,0.00217952751015621,0.00339509634129793,0.00245475917356356,NA,0.00355454459734756,0.00291896903440045,0.00279577865418729,0.00319795503923763,0.00309762890275722,0.00348820124631802,NA,0.00466000262504113,0.00117597333183051,NA,0.00319386703653837,NA,0.00149379427573233,0.000898515429888062,0.00133593925819241,0.00818370520842933,NA
"PPN_014",0.00457248323680584,0.00329590091360018,0.00577673852440489,0.0053995400975836,0.00613166465397237,0.00215721145507419,0.00355831673574508,0.00343602307053196,0.00410199071069082,0.00338349273457152,0.00383830020213037,0.00404448203094136,0.00343666655456311,NA,NA,0.00476889330335827,0.00449785803462558,0.0027084997494236,0.00385063345448696,0.00371226861884755,0.00276425776578012,0.00332289398240736,0.00537707070511771,NA,0.00284492240417048,0.00419254984229385,NA,0.00466926384975062,NA,0.00122709045047198,0.00798611914485087,NA
"PPN_015",0.00375091851123392,0.00507355703852711,0.00343760781411931,0.00604668896977027,0.00738806511650567,0.00345495026682242,0.00409962648011773,0.00439346251476269,0.00630391960527524,0.00514796872493116,0.0044764893655861,0.00405109779119035,0.00258568509325307,0.00311118904253683,NA,0.0063749991805521,0.00467157238539226,0.00409994871470145,0.00678863647110868,0.00705078151377022,0.00364539676599843,0.00467227188329234,0.00644335961156687,NA,0.00281655498320758,0.00481640821657872,NA,0.00390895277407252,0.00118249711618414,0.00115070544479825,0.00805362233606437,NA
"PPN_016",0.00278065284986425,0.0025890091974156,0.00261967622156722,0.00136912460789514,0.00189142466859147,0.00137884711555724,0.00368495313794357,0.00283197074299421,0.00416652043680856,0.00177259572807716,0.00252764306147631,0.00214448195988045,0.00329327930503426,NA,NA,0.00303180073347645,0.00303962549719471,0.00232121578463981,0.00427536806105662,0.00444048409434913,0.00266441897146248,0.0042306249674294,0.00625268800346084,0.00223472128961089,0.00307374946563121,0.00459667266691099,NA,0.00383242493644601,0.00265230245882991,0.00147129135660682,0.00889994633718154,NA
"PPN_017",0.00270090789147181,0.00259681009244816,0.00556202766640029,0.00229106242563784,0.00149445801706421,0.00229669330669025,0.00443463994464527,0.0030390346148684,0.00626666403556646,0.00642560245104084,0.00608837233041302,0.00523444021416089,0.00635705919521353,NA,0.00532984965450196,0.0015892948825091,0.00277928829029232,0.00187300602309272,0.00396344825780732,0.00355585567273814,0.00592936804153317,NA,0.00522315552052743,NA,0.00726629987956585,NA,NA,0.0115656456243592,NA,NA,0.00764569677652977,NA
"PPN_018",0.00311253849165045,0.00340885219372409,0.00165244650388796,0.00164891581097821,0.00197814717220612,0.00435497025506924,0.00342122685866622,0.00351997700840138,0.0105728571045675,0.00389730399362581,0.00153741748754971,0.00239562161341782,0.0015390344590931,NA,NA,0.00176579763309867,0.00246271727148835,0.00412691384525713,0.00515898906166486,0.00550076858083202,0.00452675405222655,0.00122848595148065,0.00593166461462107,NA,0.00148928985139337,NA,0.00159847202607926,0.00363280740707808,NA,NA,0.00786618850097961,NA
"PPN_019",0.00290563701656038,0.0050898207203563,NA,0.00447615138936043,0.00672484820561391,0.00881008400873007,0.00521163598596172,0.00618548971540827,0.00480054745940591,0.00403663196102415,0.00581035634270174,0.00686018231377466,0.00580240977557691,NA,NA,0.00544535197407814,0.00486014291409226,0.00439113932865987,0.00447615653583926,0.00388503164588072,0.00439658755105283,0.00392346722253455,0.00666625094388978,0.00272883423291981,0.00332532214645916,0.00315345805970612,0.00244535089927536,0.00582745890640522,0.00307893125725495,0.00286494733975045,0.0086124353207571,NA
"PPN_021",NA,0.00307828260895972,0.00423632138429226,0.00218259272891955,0.00230531653467655,0.00338959007382856,0.00293718078206163,0.00248776223889154,0.00381772397144035,0.00203702940424963,0.00309223881449924,0.00302047552852332,0.00270709564751876,NA,NA,0.00335125549170591,0.0027986338416428,0.00361266563283794,0.00487530528321957,0.00420438821145132,0.00413784226063287,0.00623389411672199,0.00827595481622176,0.010115265156191,NA,0.00411517964997282,0.00398516742700729,0.00293205549855746,0.00202778789841195,0.00115348728283438,0.00751900675267364,NA
"PPN_023",0.00323792734804951,0.00277468306878407,NA,0.00479591813703859,0.00609232452475551,0.00189970767761928,0.00275676637723528,0.0044052547377175,0.00865281421826259,0.00335583532192284,0.00322172408400661,0.00454673451517788,NA,NA,0.00232787164123445,0.00355136964470727,0.00352240134497303,0.00232603373181236,0.00510668443830104,0.00403025140432763,0.00261288714950511,0.00425504964159646,0.00430243897558594,0.00403347636545633,0.00302487091002918,0.00529171017336747,NA,0.00611821874971316,0.00409046465749918,0.00213496887213311,0.00936416192379871,NA
"PPN_024",0.00837334760461383,0.00247994785734147,0.00565471288816624,0.00549321356918823,0.00272473529276886,0.00183717503490186,0.00460542129213225,0.00392328428400826,0.0104199696082961,0.00363254451592624,0.00547099012096191,0.00447472456561821,0.00560231605393296,NA,0.00383123804453468,0.00269723306344241,0.00316271788565009,0.00277671038822283,0.0043926702134793,0.00421760473118749,0.00355979350773001,0.00455552480313976,NA,0.00655020443030215,0.00346949393515339,0.00583043197866299,NA,0.00494564223904078,NA,0.00243106050913734,0.00905369311134848,NA
"PPN_025",0.00601284286367187,0.00284831361799129,NA,0.00265456375350647,0.00274236944268019,0.00200196377712276,0.00573820335735191,0.00204169152841725,0.00356527811768773,0.00240935550705127,0.00558623903228543,0.00330340163309064,0.00470708031166159,NA,NA,0.00296424362712572,0.00287793053274885,0.0028769398409285,0.00376628840773445,0.00382335940040672,0.00343785687969213,0.00440272690896696,NA,0.00538512825696264,0.00339009064368471,0.00633133431230489,NA,0.00573123680210091,NA,0.0012273007331562,0.00779972852662666,NA
"PPN_026",0.00238643688468011,0.00372181880733046,0.00259372172741262,0.00476487815523696,0.00879960983921191,0.00392923702669597,0.00363864546058866,0.00589176998843872,0.00409704062941024,0.00338076280914498,0.00293691601232908,0.0037788314753641,NA,NA,0.00226285253316779,0.00513301507821046,0.00380919197162258,0.0027458871093152,0.00497135948159282,0.00388049981637629,NA,0.00396980853470901,NA,0.00328852334741394,0.00321835912540288,0.00532228039961547,NA,0.00660863426028754,0.00509557063190368,0.00416793742363042,0.00783345506521668,NA
"PPN_028",0.00432251116759012,0.00424602557039178,NA,0.00402857728452453,0.00747650925003495,0.00747077394468919,0.00359399381392825,0.00526263486088636,0.00553584781384793,0.00461361341721816,0.00418890510699885,0.00366379034664499,0.00357105329066814,NA,0.00190595902189138,0.00405303624442008,0.00347283880992371,0.00464567194417256,0.0043561747985089,0.00358159551896391,0.0047071781708626,0.00374579100770231,NA,0.00520920461199019,0.00260022504172847,0.00398447198266216,NA,0.00461114086841603,NA,0.00439687239387013,0.00785642753984562,NA
"PPN_029",0.00500923782449768,0.00443418888067217,0.00386291944552639,0.00226838442560678,0.00507721965814435,0.00712142000100808,0.00553997552962384,0.00462950492677757,0.014833703513424,0.00635282664329186,0.00556841477941894,0.00718448632194459,0.00702888922636623,0.00686518388208716,0.00440661196540151,0.00621760676539891,0.00415829952709052,0.0108647033333326,0.021364575433798,0.0207071289288643,0.00974052347850024,0.0190388161107745,0.0228586213570848,0.0274051216459235,NA,NA,NA,0.00763290687050019,NA,0.0124492284055538,0.0100747977368706,NA
"PPN_030",0.00433454151209417,0.00548164507149517,NA,0.00961310205834287,0.00750124255232369,0.00765343040194774,0.00223430438955191,0.00559315252749179,0.00658584789723546,0.00395490889715422,0.00459271906139229,0.00536829167838512,NA,NA,0.00259807434168667,0.0066279503620591,0.00532016060225595,0.007989182603029,0.00745864076619308,0.00497312852991323,0.00528903077347084,0.00685584434369902,0.00927631360564599,0.00806141525127258,0.00434911924115556,0.00713859537353793,NA,0.00611312863828374,0.00521189380537954,0.00349314763342339,0.00863248062205921,NA
"PPN_031",0.00482113162664776,0.00380627283596275,NA,0.00360360748000565,0.00492609460830833,0.00214329871346389,0.00351559011538543,0.00466278670115692,0.00321038120715427,0.0028638362412455,0.00425917349660757,0.00496710042246647,NA,0.00621635145710754,0.00228464131810284,0.00377846381242825,0.00397267244239315,0.00218020899288318,0.00278816812033991,0.00312146688812213,0.00228051830639567,0.00271239838815981,NA,0.00443950266598972,0.00214427539258973,0.00382831073312108,NA,0.00414133011034677,0.00484123831615703,0.00185052106626925,0.00652297014116095,NA
"PPN_032",0.00352475228038139,0.00436184600022366,0.0024234229195817,0.00692584715299527,0.00768224378784648,0.00684647235124511,0.00409709253203563,0.0059676711427955,0.00478869603375333,0.00451900386442346,0.00357168511371089,0.00502796895439852,NA,NA,0.00338666446375661,0.00629709907392418,0.00439437414882086,0.00444999127401611,0.00723228805479993,0.0054359685949547,0.00401321600447906,0.00583527369773017,0.00575871745030809,0.00506603213206855,0.00220004376460835,0.00420286716224986,NA,NA,0.00459346758982572,0.00319475508130047,0.00702333125091331,NA
"PPN_033",0.00332272000406027,0.00223639947772281,0.00412700986573879,0.0019388626718421,0.00268305548964733,0.00151744466370126,0.00306361516439016,0.00250283956190774,0.00597287436808522,0.00243713034279866,0.00369069702829962,0.00410519139528289,0.00433282527523124,NA,0.00490172428892595,0.00417711723720093,0.00337894048956527,0.00278858069406702,0.00590519565865744,0.00469065529338571,0.00316021641227265,0.00555645850413211,0.00819362049353728,0.00969977009831268,0.00445950407648219,0.00448264987838583,0.00376742246571148,0.00656374222844817,NA,0.00237682766330378,0.00669464491410795,NA
"PPN_034",0.00381281455118171,0.00189148577843792,0.00160805529879757,0.00121560619065183,0.00232581584368965,0.000843898246705919,0.00275516740285472,0.00172765497008413,0.0031717126626711,0.00116226717179148,0.00367665491343008,0.00190392059735877,NA,NA,0.00127926774915216,0.00175928457206578,0.00155614975373443,0.00131615980945557,0.00290211862343196,0.00300476387517377,0.00159861200284422,0.00256878133284595,NA,0.00435406553755355,0.00206008862172052,0.00295971330993044,0.00266911334822037,0.00139116675889874,NA,0.00186973375866026,0.00711293984737907,NA
"PPN_035",0.00298401699424315,0.00261230047929934,0.00184483072069004,0.00244387128049732,0.00152518880050854,0.00171325832567962,0.00255709158438319,0.00178251186762852,0.00404822547512222,0.00221222199140625,0.00371118287666699,0.00267366968265869,0.00244011300657645,NA,0.00236023235773482,0.00244874043580618,0.00257969659776384,0.00214199433258014,0.0029548174551425,0.00268952962233592,0.00220552784831201,0.00349219681302769,NA,0.00538905921458111,0.00274158814992468,0.00479516903813779,0.00438390184056031,0.0106984772031348,0.00683633408090784,0.00372831857577955,0.00580818171856288,NA
"PPN_036",0.00289926571187451,0.00375646610116203,0.0024800071319746,0.0027862135382996,0.00726903490536846,0.00381061953076833,0.00431894367194847,0.0055951312863299,0.00427888284703578,0.00304780637578743,0.00527852871258772,0.00450962907539295,0.00458883416468662,NA,0.0020685522432005,0.00630967253374026,0.00452450321754211,0.00458765610154579,0.00613353411834593,0.00448882149888582,0.00404400953327392,0.00582675056043257,NA,0.00579768836052155,0.00333345097427929,0.0054199752155046,NA,0.00626155115174624,0.00725225602232394,NA,0.0060951911212178,NA
"PPN_038",0.00526532893149808,0.00185469427360092,0.00161656131676654,0.00212183170351319,0.00269363042907224,0.00265412086460926,0.00178595940472597,0.00177622978117636,0.00406590291604978,0.00220726516408502,0.00315314773612652,0.00253102304424238,NA,NA,0.00210884278733316,0.00263368184710046,0.00198121021715359,0.00323733995407141,0.00336898214036336,0.00281266874853991,0.00194204565015054,0.0019264017158596,0.0052627626296929,0.00634480690951704,0.00301401734890553,NA,0.00171307447909616,0.00471184962175985,NA,0.00341497221607667,0.00674105452798735,NA
"PPN_039",NA,0.00713033271251534,0.00438589013498642,0.00419766098960107,0.00743235200140598,0.0118001233253145,0.00608123945153227,0.00726562714571942,0.00532074790016877,0.00419765511772964,0.00524967957006592,0.00675119514306736,0.00454597843373486,NA,0.00751661409431953,0.00653951142665451,0.00539040131397867,0.00631353566484936,0.00711185312555341,NA,0.00986323600681272,0.00660997190059532,NA,0.0070047092456348,0.00340931599791679,0.00639217520583927,NA,0.0074230919732423,0.00491555475212221,0.00437493525499018,0.00668780151111513,NA
"PPN_040",0.00286358496939025,0.00794527558645379,0.00687546622896948,0.00433669161243278,0.00828699464631389,0.00914517381532354,0.00441538924965542,0.00809817816690276,0.00488493181545434,0.00578085277524386,0.00568169504970064,0.00617899864268887,0.0047057457100026,0.00802153869034064,0.00794445099482824,0.0074850381219071,0.0065528040557799,0.00675862629460999,0.00527810383522638,0.0066804406033463,0.00499665243273253,0.00669935455126346,0.00930164658143768,0.0124007878007936,0.00414420969562025,0.00820744395195428,NA,0.0107600007890495,0.00725715489435922,0.003877014853129,0.00710866778153765,NA
"PPN_041",0.00581834984662283,0.00696890215351718,0.00577816343418006,0.00935197282815565,0.00946947935076832,0.00926186538350087,0.0072799504421235,0.00589516575098724,0.00491118370438443,0.00307409087385609,0.00296762357246695,0.00316750192056484,0.00728390770418904,NA,0.0110214117287669,0.00728143333126347,0.00542434507933895,0.0106654772748253,0.00433112935726475,0.00504178848517832,0.0036106704251187,0.00282892859636263,NA,0.00610362290300302,0.00306983295728175,0.00671314764344477,NA,0.0090767707851254,0.00390096373738625,0.00278901870159594,0.00626581964137678,NA
"PPN_042",NA,0.0141327840325364,0.0112139970616406,0.00708412062213424,0.00830578475981189,0.0152780215914617,0.00535252414013843,0.00617402697628714,0.00515254586980992,0.0068464999311483,0.00375678117141233,0.00765079764632857,NA,NA,0.0108481990653746,0.00817563096339061,0.00935081216775272,0.0125281600549307,0.00708015880995194,0.0079238249322838,0.00602614539825594,0.0089345326330439,0.013806695418954,0.0094610454178376,0.00610513814853687,NA,0.0133298176067496,0.0229703880301915,NA,0.00330556980975465,0.00672729179409268,NA
"PPN_043",NA,0.00848803898517903,0.0112708201692972,0.0115711394434255,0.0101897348808361,0.012563600985136,0.00544598238470888,0.0111608071565977,0.00700531888665318,0.0106813129954637,0.00315065334736758,0.00731413812741852,0.00628349829477343,NA,0.00808235479990826,0.00878203913039854,0.00694570546789882,0.00939183653838433,0.0082516482250888,0.00535083927018823,0.00616169599574362,0.00631109748399527,0.0106858336878026,0.00902812922693866,NA,0.0070470064586734,0.0128803853972329,0.0121842946478531,0.0150525550873779,NA,0.00674609748799554,NA
"PPN_044",0.00347722249049474,0.00660208726283087,0.00833379316581824,0.0138984191438293,0.00723422583442484,0.0055916477064064,0.00502665950389797,0.00640379657713907,0.0046257400704402,0.00355014174905588,0.0048736682544292,0.00447265539003225,0.00351905160103425,NA,0.00466736810339607,0.00780090462409697,0.00760219067665697,0.0052424127758843,0.0061525064035533,0.00589359430635248,0.00500541026405328,0.00689044551510011,NA,0.0110515722209464,NA,NA,0.00753023427755736,0.00586325850545962,NA,0.00303201237657008,0.00770374625096104,NA
"PPN_045",0.00311433653624467,0.00550441136836747,NA,0.0081459871967806,0.0114188418413046,0.0101217261751294,0.00365099597994335,0.0127226946386985,NA,0.00455863887973431,0.00483412614099178,0.00496453016498437,0.00404781952902499,NA,0.00514432712665113,0.00553694815128525,0.00541841458751039,0.0092113728858759,0.00489633406862588,0.00375467422852277,0.00460411916712271,0.00406503730810822,0.0050215467349011,0.00675570615513104,NA,0.00519543659406484,0.00698285354836965,0.00572229289403626,NA,0.00905614042763103,0.00839334214194,NA
"PPN_046",0.00293045694781348,0.004842129600511,0.00978928995529564,0.00418031786031338,0.0111990749912414,0.00652501316422851,0.00539895342859468,0.00957980440257407,0.00678696811101185,0.00558684480810009,0.00541597090226123,0.00680734583801954,NA,0.00983998601413802,0.00954789544346487,0.00838332627073067,0.0060598660388037,0.00585844280529191,0.00473565139337665,0.00462576656692532,0.0035075318836837,0.00404559396381339,NA,0.00600525816860937,NA,0.00360959059253267,0.00965634193062044,0.00422694565828029,0.00891423789249755,0.00481637133640489,0.0083945326501123,NA
"PPN_047",0.00341813959308808,0.00743207368912803,0.00411044820933846,0.0105503864596828,0.00950913950495718,0.0102512033286183,0.0045731580591451,0.0104385516212776,NA,0.00438890766938508,0.00667741450725263,0.0051319806717406,0.00480125271970827,0.0046964357228404,0.00511607373885139,0.006513990565698,0.00701460173299362,0.00666841357509746,0.00559748755403289,0.00472067480801205,0.00459734718467414,0.00511126539537686,0.00824094743986351,0.00554297710053418,0.00347115632058455,NA,0.00804468664204725,0.00447366911070116,0.00633955305778245,0.00223867930742572,0.00867837292875942,NA
"PPN_048",0.00382675959076455,0.0124156738556445,0.00414648738779363,0.0111569902393539,0.0141801171633275,0.0182848987652546,0.00640046850013838,0.0135958879491337,0.0063646645344529,0.0105361160455584,0.00315413788026144,0.00732192671499393,NA,NA,0.00637504955965951,0.0123120973054729,0.00924182939015544,0.0162928842862271,0.00867740688957808,0.00596053909678749,0.00587145067473888,0.0067170848349166,0.0102396874917381,0.0113101895086817,NA,0.00479969290171913,0.00642464130024793,0.00614209762862457,0.0057864416408319,0.00437071855846147,0.00538970608391669,NA
"PPN_049",NA,0.0111503981795045,0.00929124114544869,0.0180603417161188,0.0122667362111502,0.00913144483472025,0.00892180149335835,NA,0.0162539164954433,0.0101842899865936,0.0040964365741321,0.00460448646263993,0.00709389947759124,0.0141317947333704,0.0166785123972762,0.0106463293909914,0.00902329642747046,0.0143832374759661,0.00790263183933316,0.00710950350000703,0.00643935744284583,0.00769668775738022,0.00852813163497405,0.0152289322698162,NA,0.00533587235679691,0.0135701989909537,0.00876409631143104,0.013130754337462,0.0140031415189496,0.00578208668850586,NA
"PPN_050",NA,0.0051063047605261,0.00723174769610635,0.00517945190975095,0.0034720128552397,0.00449771314761118,0.00410677670188978,0.00350120161805141,0.0034762356235823,0.00731296022913014,0.00686483057131035,0.00740164714183586,NA,0.0118810173339726,0.00703375151379375,0.00403348938044464,0.00527676051594997,0.00420478323778483,0.00571013687730039,0.00672584472031885,0.0124836463266988,NA,0.00714620076013474,0.00607259716453016,0.00220710790950199,0.00394967446341142,0.00728950373486677,0.0157370619073363,NA,0.00488554117878843,0.00786966183128868,NA
"PPN_051",0.00442362858512942,0.00461126489362079,NA,0.00651492619885856,0.0108376685605832,0.00693755415226796,0.0041798183959374,0.0112429547727483,NA,0.00347874321330888,0.00418613827756066,0.00377682832534495,0.00293249675899743,NA,0.00369342853556585,0.00699727620983601,0.00575286692344264,0.005793830371374,0.00402192002810113,0.00227181726900551,0.00917449371982341,0.00429232209285872,NA,0.00951392252643088,0.00293123363318413,NA,0.0052594317404077,0.00639358842402003,0.00323316915842407,0.0050071165838728,0.00554728911335263,NA
"PPN_052",NA,0.00585751914197239,0.00562884247376513,0.00458572237762212,0.00496805999644024,0.00622847840901095,0.00455577070477029,0.00863210467826954,NA,0.00624407968681186,0.00634920960540208,0.00506253066437554,NA,0.00669188908437765,0.00639754192733414,0.00447998713646281,0.00689681673311789,0.00436934932491212,0.00528309556772726,0.00530366664539133,0.00471636853798068,0.00612180626096887,NA,0.0067838129218185,0.00408986939862278,0.00706353464513924,0.00900896380736738,0.0104581723709193,0.00868235590191696,0.00879558657739353,0.00558884608378458,NA
"PPN_053",NA,0.00362893402509922,0.00323676594347789,0.00399021480983007,0.00672811160016208,0.00500546489218782,0.00429426818487634,0.00375659267725271,0.00363137399395725,0.00331963150513427,0.00341843701737435,0.00236409240943183,0.00170022251987222,0.00484506155036514,0.00533903247863149,0.00439894946906985,0.00394292514906639,0.003474416491462,0.00341126196765723,0.00350181390087763,0.00268761851934849,0.00339384176403651,0.00445211336402464,0.00495092358926301,0.00284648680952378,0.00469888220106772,0.00575470905529829,0.0037680945770101,0.00757310805296197,0.0046492800126945,0.00566055300699518,NA
"PPN_054",NA,0.00618450422528625,0.0128316329228043,0.00884622260361254,0.00679814352514867,0.00424531001353321,0.00673730080186428,0.00750994320323491,0.0046446230081298,0.00592922516184859,0.00325487955084663,0.00746781122866226,NA,0.0107891466261291,0.0101660462672384,0.00505792464242598,0.00546114271218044,0.00422043441483503,0.00582303625684663,0.00423999644170174,0.00513234535888409,0.00448633628870509,0.006283059194269,0.0068313456148222,NA,0.00352771352733073,0.0103285893617732,0.00545856333325471,0.00881624504484551,0.00551879188437687,0.00613613512303298,NA
"PPN_055",0.00617236050749734,0.0091105289051895,0.00604294007905319,0.01546100893142,0.0117828984051632,0.0107642183238241,0.00589548749656675,0.0105420934370123,0.00481109348318453,0.00381276190161789,0.00286088145542759,0.00373957860289074,0.00513825499059331,0.0087133577112891,0.00994214650829011,0.00990591505675531,0.00802692803071842,0.00966494169038721,0.00578398025595745,0.00573486028596443,0.00418577762447915,0.00556409829698474,NA,0.00559590407389624,0.00346021015665251,0.00645045394671214,0.0087475051523315,0.00486596037240679,0.00697876466816356,0.00296041538185653,0.00890788711331026,NA
"PPN_056",NA,0.0078089503896004,0.011197377793438,0.00789432085652112,0.0100534204428863,0.00884940054537452,0.00785861467041222,0.00676669309362091,0.00760396657001894,0.0122554749463311,0.00426360699509173,0.00877616130914096,0.00885324003565743,NA,0.00559361308047535,0.0109826799708378,0.00909773650345755,0.0113149118163546,0.0130792724428749,0.00825485184872568,0.0085323609452517,0.0109014339220455,0.014290708173854,0.0100778600019157,0.00611448763614274,0.00751539926214527,0.00609688016714553,0.00883938013859073,0.0142546732078045,0.00656724325882576,0.0079369023192401,NA
"PPN_057",0.0136674871944811,0.0113133361547836,0.024690733101411,0.0145235932469614,0.0105761884196939,0.0158514542527954,0.0102093178864892,0.015357306170202,NA,0.00624832914293096,0.00468623118567193,0.00998490212262602,NA,0.0145461604462662,0.0114855387487106,0.00570953515285568,0.00675832229981672,0.0073459536144148,0.00530758058485814,0.00466290763124546,0.00496001019464776,0.00560438875585577,NA,0.00747496218784254,0.00370474242735894,0.00820977564270977,0.012458252434062,0.00493510093592752,NA,0.00755462973674814,0.00902756467335116,NA
"PPN_058",NA,0.0054267394860141,0.0123099705088861,0.00456600469690026,0.00352216902124726,0.00303278439727833,0.00709478538015233,0.00482663521000791,0.0100075637079179,0.00669141938995661,0.0074843340722361,0.00937367248780567,0.00796670581090866,0.016786010356473,0.0151678721183378,0.00591272191613509,0.00558560214075143,0.00442414970116575,0.0056377232371075,0.00653916761503251,0.00511158800049438,0.00771288745118268,NA,0.00849364421164285,0.00612313559482609,0.0101657500146861,0.0125164169811676,0.0105147398570902,0.0100770541623341,0.00684098328947667,0.00564017160941525,NA
"PPN_059",NA,0.0066420386669167,0.00883816179528711,0.00551576105689818,0.0110057702484227,0.0075908557175332,0.00678520613224214,0.00775065942627703,0.0108371087836692,0.010163808243929,0.00608721393933249,0.00670597983352177,0.00671756776665301,NA,0.00884318725344582,0.00876224389227831,0.00570781083871213,0.0089288119002448,0.00770628629320411,0.00716568886498006,0.00700087059684439,0.00758696020590619,NA,0.00906921857567971,0.00622146258134923,0.00909457366997004,0.00639103422096263,0.0148728003195197,0.0147178469282263,0.0175396268499257,0.0121868927155596,NA
"PPN_060",NA,0.00235268490399842,0.00175100362647969,0.00115166652609279,0.00220139399650442,0.00118005730786992,0.00282390257530865,0.00264846284045229,0.00228595445985499,0.00251794539189039,0.00249956548620576,0.00333153416203011,NA,0.0032191652854183,0.00175364999658009,0.00313399379747281,0.00311646551053892,0.0018853836624919,0.00300151579526695,0.00308320420100179,0.00273897775155183,0.00458590858947138,0.0056743872318448,0.00393819489934284,0.0028985808153397,0.00420388574653511,0.00448158837451423,0.00636702331364469,NA,0.00164094776520937,0.00614705065587478,NA
"PPN_061",NA,0.00692552417073621,0.00846992972401874,0.00549188618542533,0.00992126011051148,0.0100810056459057,0.00841646668011647,NA,0.0130401002624776,0.00583409188919549,0.00748677147658846,0.0106417667948813,NA,0.0164270759910648,0.00796790474666219,0.00636390101498132,0.00533355044324636,0.00677077249697894,0.00374600229058653,0.00274116279077989,0.00810302223263525,0.0048743946943213,NA,0.0051669578392054,0.00373019547125393,0.00716080663420419,0.00992127801350016,0.00746567984600579,0.00798090776146703,0.00473244181751435,0.0062674996174857,NA
"PPN_062",NA,0.00590163817793547,NA,0.0104928275877847,0.0118013728003988,0.00964603357169268,0.00498388419659257,0.0109447836773126,NA,0.00499686880919642,0.00394913849181781,0.00510191632357455,NA,0.00461086788357075,0.00469425335370227,0.00570987642304515,0.00503679939358515,0.00510102644651009,0.00305574409397617,0.00299289034346485,0.00272340234412463,0.00283930156074685,0.00382482044207798,0.00661584356968841,NA,NA,NA,0.0050531930602247,NA,0.00294821535660381,0.00388249533163784,NA
"PPN_063",NA,0.0061328668871064,0.00425240713329545,0.00792433555184209,0.0107305897802883,0.00698366220553521,0.00541602398286262,0.0111100302589854,NA,0.00335119329349549,0.0048812924239108,0.00620206493600632,0.00465817622165361,0.00740179386504987,0.0075020663405012,0.00727692636239521,0.00554573050722915,0.00470741073672823,0.00555792555487676,0.00498986557667767,0.00394736068728838,0.00545203607499317,0.00832593299203601,0.00450829603228627,0.00394895363118695,NA,0.00943864272247209,0.00520817274755121,0.0166126229632619,0.00949517934920789,0.0103648790798859,NA
"PPN_064",0.00425773820013371,0.00793820779219753,0.00533897016886869,0.0146944027817665,0.0127778933535819,0.00972854600012084,0.00446389777747169,0.0123919075957517,NA,0.00361069181866492,0.00529423125746196,0.00641793178459847,0.00438391577891194,0.00711112541605674,0.00476845965018826,0.00945719097829518,0.00635929495336903,0.00869995129587068,0.00590609527608321,0.00446652337982006,0.00396667407445765,0.00451361808396788,NA,0.00617791603069562,0.00315877795228471,0.00612885437166543,0.00855566069126603,NA,0.0154955935825351,0.00209301482513152,0.00646405005826833,NA
"PPN_065",NA,0.00368453537227609,0.00376668693577824,0.00297919341844459,0.00486940902176173,0.00404981165475282,0.00305114347746675,0.00284382956789453,0.00326112980040286,0.00309579956945804,0.003105537646062,0.00497376304889134,NA,0.00613270246243903,0.00417801534608076,0.00378151713667611,0.00307842377770775,0.00251534431813707,0.00233639158774661,0.0041117663716334,0.00236801471369486,0.00272312600596208,NA,0.00371316879900575,0.00249980937466079,0.00293304186644108,0.00258581729702433,0.00455048682746772,0.00478627977345808,0.00329272089091003,0.00597497955427361,NA
"PPN_066",0.00292293643875979,0.00522513389976,NA,0.00753304053641624,0.00991930838924507,0.00784532359448773,0.00336155547635898,0.00717960215229767,0.00386188503021294,0.00389709659633124,0.0043969105872908,0.00403194819321979,0.00228952373997986,NA,0.00401731277069731,0.00696229189605353,0.00521199058973352,0.00638277327816454,0.00536629638228022,0.00403274680721835,0.00339639501986687,0.00413302273511864,NA,0.00542555019204247,0.00238564681431293,NA,0.00460646925394284,0.00235290435036711,0.00880137772091794,0.00481765671974293,0.0047235194908226,NA
"PPN_067",0.00450846160972528,0.00744410036573206,0.00342014165399449,0.00397546541620003,0.0032571174189129,0.00724469208889568,0.00560418915956409,0.00292465433677554,0.00288513151838564,0.00598687973656076,0.00452315735278762,0.0046258663169444,NA,0.00533613180313287,0.00719184822689635,0.00448998119212288,0.0056415955889872,0.0105655439283638,0.00954817627238734,0.0124288360013291,0.00978906386529997,0.00868943526640197,0.00675514307751457,0.00747806287653175,0.00501478810495997,NA,0.00960076596236006,0.0104276568937836,NA,0.01109549392596,0.00608752266353682,NA
