"","X1.14","X1.2","X1.29","X1.41","X1.49","X1.58","X1.68","X1.83","X1.88","X1.99","X2.08","X2.2","X2.27","X2.38","X2.47","X2.6","X2.67","X2.8","X2.92","X2.97","X3.09","X3.17","X3.3","X3.4","X3.52","X3.64","X3.77","X3.94","X4.05","X4.21","X4.31","X4.42","X4.55","X4.6","X4.66","X4.72","X4.83","X4.87","X4.98","X5.06","X5.28","X5.44","X5.53","X5.56","X5.72","X5.77","X5.89","X6","X6.1","X6.18","X6.3","X6.37","X6.5","X6.58","X6.72","X6.76","X6.77","X7.1","X7.28","X7.47","X7.58","X7.71","X7.83","X7.93","X8.02","X8.11","X8.21","X8.3","X8.38","X8.43","X8.51","X8.6","X8.69","X8.74","X8.81","X8.89","X8.94","X8.98","X9.11","X9.19","X9.4","X9.43","X9.45","X9.61","X9.72","X9.8","X9.22","X10.07","X10.18","X10.32","X10.46","X10.85","X10.92","X11.01","X11.11","X11.15","X11.33","X11.38","X11.5","X11.6","X11.64","X11.78","X11.92","X12.25","X12.46","X12.73"
"PPN_064",NA,0.00425773820013371,0.0175971928482263,NA,NA,0.012989210275878,NA,NA,0.00327962071657365,0.00650083562298629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168189702015499,NA,0.00793820779219753,NA,0.00533897016886869,NA,0.0146944027817665,NA,0.0127778933535819,0.00972854600012084,NA,0.00446389777747169,0.0123919075957517,NA,NA,0.0175022491762483,0.00789525145993846,0.00361069181866492,0.00529423125746196,NA,0.00641793178459847,NA,0.00438391577891194,0.007608558649617,0.00688419144835992,0.00828419445675314,0.00711112541605674,NA,NA,0.00907540207059701,0.00879931890959262,0.00476845965018826,0.0316977463001904,NA,NA,NA,0.00756649324229117,0.00945719097829518,0.00635929495336903,0.00869995129587068,0.00590609527608321,0.00446652337982006,0.00396667407445765,0.00451361808396788,0.020328330921832,NA,0.00617791603069562,0.00315877795228471,0.00612885437166543,NA,0.00855566069126603,NA,NA,NA,0.0154955935825351,0.00209301482513152,0.00929036573562769,0.00484852419523538,0.00623466126817919,NA,0.00406247095920487,NA,0.00345966188097225,NA,NA,NA,NA,0.0102880626486236,NA,NA,NA,NA,NA,0.00958510553767483,NA,0.0140583306628838,NA,NA,NA,NA,0.00646405005826833,NA,NA,NA,NA,NA
"PPN_065",NA,NA,0.0124332214669123,NA,NA,0.00573726742880971,NA,NA,0.00327451247277717,0.00722456433284321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103152007665341,NA,0.00368453537227609,NA,0.00376668693577824,0.0152648632774495,0.00297919341844459,NA,0.00486940902176173,0.00404981165475282,NA,0.00305114347746675,0.00284382956789453,0.00326112980040286,NA,NA,0.00781327705539135,0.00309579956945804,0.003105537646062,NA,0.00497376304889134,NA,NA,0.00910903951433138,NA,0.00714453002358915,0.00613270246243903,NA,NA,0.00905927856990938,NA,0.00417801534608076,0.0212171899623377,NA,NA,NA,0.00347801134705871,0.00378151713667611,0.00307842377770775,0.00251534431813707,0.00233639158774661,0.0041117663716334,0.00236801471369486,0.00272312600596208,0.0112766425413693,NA,0.00371316879900575,0.00249980937466079,0.00293304186644108,NA,0.00258581729702433,0.0039204334772327,0.00455048682746772,NA,0.00478627977345808,0.00329272089091003,0.00843355770271632,0.00422483090409855,0.00601277856418133,NA,0.0111538776756856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089819433038783,NA,0.014505999490402,NA,NA,NA,NA,0.00597497955427361,NA,NA,NA,NA,0.00900252057853076
"PPN_066",NA,0.00292293643875979,0.00622226249819403,NA,0.00446307358562185,0.013516198335313,NA,NA,0.00436018017591751,0.00432420093365676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00772382915635959,NA,0.00522513389976,NA,NA,NA,0.00753304053641624,NA,0.00991930838924507,0.00784532359448773,NA,0.00336155547635898,0.00717960215229767,0.00386188503021294,NA,0.0156627185149394,NA,0.00389709659633124,0.0043969105872908,NA,0.00403194819321979,NA,0.00228952373997986,0.0042585474526034,0.00501205030072755,0.0057855221994674,NA,0.0108483966944335,0.0117543825429566,0.00632531167903987,NA,0.00401731277069731,NA,NA,NA,NA,0.00717460076863325,0.00696229189605353,0.00521199058973352,0.00638277327816454,0.00536629638228022,0.00403274680721835,0.00339639501986687,0.00413302273511864,0.0191825313849817,NA,0.00542555019204247,0.00238564681431293,NA,NA,0.00460646925394284,NA,0.00235290435036711,NA,0.00880137772091794,0.00481765671974293,0.00547285565974617,NA,NA,NA,0.0064195811402961,NA,0.00269015749147215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047235194908226,NA,NA,NA,NA,NA
"PPN_067",NA,0.00450846160972528,0.0165592876043561,NA,NA,0.0176677625034008,NA,NA,NA,0.0370023610679028,NA,NA,NA,NA,NA,NA,NA,NA,0.00520372044059679,NA,0.0135001828646739,NA,0.00744410036573206,NA,0.00342014165399449,0.0114046274500676,0.00397546541620003,0.102947407503763,0.0032571174189129,0.00724469208889568,NA,0.00560418915956409,0.00292465433677554,0.00288513151838564,0.201999249749609,NA,NA,0.00598687973656076,0.00452315735278762,NA,0.0046258663169444,NA,NA,0.0111320232978836,NA,0.00711741826674328,0.00533613180313287,NA,NA,0.0089903943933255,0.0116265345664684,0.00719184822689635,NA,NA,NA,NA,0.0210288602729543,0.00448998119212288,0.0056415955889872,0.0105655439283638,0.00954817627238734,0.0124288360013291,0.00978906386529997,0.00868943526640197,NA,0.00675514307751457,0.00747806287653175,0.00501478810495997,NA,NA,0.00960076596236006,0.0151453256292557,0.0104276568937836,0.0132876962372995,NA,0.01109549392596,NA,NA,0.0103789606138926,0.00691822227600815,0.00711019298339508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119791625969588,NA,NA,NA,NA,0.00608752266353682,NA,NA,NA,NA,0.00726333187556785
"PPN_068",NA,NA,0.0145741099742657,NA,0.00426189458630783,NA,NA,NA,0.00526033236323821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119844877673779,NA,0.0040563838181225,NA,0.00342621415190951,NA,0.00219785476729931,NA,0.00942369710103463,0.00361757352980923,NA,0.00461914717612304,0.00669477691222432,0.00382288920286862,NA,0.0128423030948041,0.00632185377124513,0.00313384577620704,0.00304875983549579,NA,0.00445608960854493,NA,NA,0.00583688466407882,0.00462152303834127,0.00633489368818473,0.00223359760649891,0.00485131031862008,NA,0.00992655949503497,NA,0.00542201290142722,NA,NA,NA,NA,0.00543521823077905,0.00584885560649598,0.00465901737306639,0.002874804716304,0.00308528320960945,0.00372555278629201,0.00273460488863834,0.0030823833261155,NA,0.00374056586095552,0.00513471266539528,0.00215868218889093,0.0039078501335431,NA,0.00518122677203364,NA,0.00314422773780034,0.0112851559478362,0.00410246425397097,0.00185444297982163,NA,0.00358956636974493,0.00456120687346888,NA,0.00796793300144317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00936940691547582,NA,0.0135782074780692,NA,NA,NA,NA,0.00641121412475442,NA,NA,NA,NA,NA
"PPN_069",NA,0.00555476401498115,NA,NA,NA,0.0115573179413814,NA,NA,0.00246093909180125,0.00705675604030137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114757105340756,NA,0.00404803223075539,NA,NA,0.0340123649112794,0.00839945229971018,NA,0.0109654317757064,0.00744083004387196,NA,0.00433940780520562,0.00481317265492454,0.00496122052342735,NA,0.0183251524760135,0.00784395272948422,0.00305018533971549,0.00483867901429512,NA,0.00607733670611463,NA,0.00625818712969759,0.0129589723957255,NA,0.010990235855131,0.00625135604379876,NA,NA,0.00794364273928912,0.0105100858802838,0.00655572687432826,NA,NA,NA,NA,0.00622441214883331,0.00722466362775626,0.00498099613018706,0.00560495666859135,0.007582377333206,0.00510517104715935,0.00381222436846146,0.00562907684804539,0.0119281133649979,0.00427028570328271,0.00513062356498499,0.00335098704937682,NA,NA,0.00679509621948922,NA,0.00381027413446689,0.00940439685441247,0.00382255016979623,0.00176505842927645,NA,0.00345638027832423,0.00640875998988777,NA,0.00506037739310184,NA,0.00271053744404381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144294763500858,NA,NA,NA,NA,0.00564868992722252,NA,NA,NA,NA,0.0183343597102673
"PPN_070",0.0116993906229406,0.00498680853343558,NA,NA,NA,0.00625541963678298,NA,NA,0.00318030712522217,0.00615613680001892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0187105143146748,NA,0.0101638613227077,NA,NA,NA,0.00892930118561571,NA,0.0107980772902363,0.0125422719396177,NA,0.00436991652939534,0.00895494180626344,0.00566484052285278,NA,0.0212442317927591,NA,0.00586093975680689,0.00647695957531924,NA,0.00540844959486675,NA,0.005815928156028,0.0126429433727404,NA,0.0153076012711,NA,0.0185677240302691,0.0355436821274921,NA,NA,0.00522903299696355,NA,NA,NA,NA,0.00768106337114101,0.00852849240040727,0.00680722311654773,0.00701781840298326,0.00763639499724233,0.00612302834549722,0.00467318501039834,0.00691193852584362,0.0160583978027744,0.00854906785089691,0.010000771284852,NA,NA,NA,0.00641886817707706,NA,0.00407157375140168,0.00802607227563577,0.00350289580301284,0.00274313314145377,NA,0.00307721787839167,0.00456681736375432,NA,0.0078689959908913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0110055919285369,NA,0.014066048844115,NA,NA,NA,NA,0.00643422658658185,NA,NA,NA,NA,0.00730933769350838
"PPN_071",NA,0.00371647984930366,0.0159256271436718,NA,NA,0.0121566954268338,NA,NA,0.00785269722327748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0154888220102656,NA,0.00933100003325097,NA,0.0049203514477282,0.017540435362675,0.0118220918048126,NA,0.0122506201489621,0.00824757022881721,NA,0.00632720649974033,0.0129732894435231,NA,NA,0.0230359327254677,NA,0.00395186852911358,0.00487369695380093,NA,0.00547100353041962,NA,0.00446229922035132,0.00925610432997771,0.00639843988392723,0.00835244098022471,0.00715902505655861,NA,NA,0.00891402427025269,NA,0.00733243013253097,NA,NA,NA,NA,0.00916927565656399,0.00841089947356436,0.00656009528025061,0.00629231261681657,0.00441499238353836,0.00455771712663435,0.00400553547642931,0.00465565800512657,0.0208425068639373,NA,0.00897362258194402,NA,NA,NA,0.00682364367641035,NA,0.00387743365516871,0.00958992388053056,0.00593948196262685,0.00339879725350935,NA,NA,0.00459345219480082,NA,0.00624328553954016,NA,0.00291511995779599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127870382348079,NA,NA,NA,NA,0.00608880630674552,NA,NA,NA,NA,NA
"PPN_072",NA,NA,0.0210473899151242,NA,0.00347751054638932,NA,NA,NA,0.00304585767032386,0.00428670104575919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00911399267576892,NA,0.00472628550333958,NA,NA,0.0246966850983916,0.00353053149310663,NA,0.00972801564203417,0.00715918870827382,NA,0.00391094623267614,0.00404788283189715,0.00283930129420043,NA,0.00810199253871259,0.00551679676732733,0.00233286071676008,0.00401676441847669,NA,0.0031908491142282,NA,NA,0.0114952785548565,NA,0.00506987375646377,0.00252753712969008,0.00545416073158673,NA,0.0093321709055353,NA,0.00359527834217046,NA,NA,NA,NA,0.00456919054549321,0.00388363521538763,0.00323986340740567,0.00504959934530889,0.00184559376699394,0.00332019233932448,0.00204743654324682,0.00272816366255938,NA,0.00412034198836336,0.00334548164642898,0.00204165459166187,0.00325564377805592,NA,0.00385557686054823,NA,0.00267645968992347,0.00655948127179516,0.00440432324673664,0.00460507045231317,NA,NA,NA,NA,0.00853420771643161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00488635554097113,NA,NA,NA,NA,NA
"PPN_073",0.0285090772276902,NA,0.0297938925794271,NA,NA,0.027730082076657,NA,NA,NA,0.0421370561529521,NA,NA,NA,NA,NA,0.0838309307960597,NA,NA,0.0140646312297261,NA,0.0180550379598968,NA,0.00717875363202741,NA,0.00872099125400026,0.0272841218308626,0.0174183822392225,NA,0.00997042438916534,0.00567823038979695,NA,0.00666130525908321,0.00618224181279705,0.00774732699336779,NA,0.0282750329973603,NA,0.00628028568174032,0.00400744966289738,0.075625709626929,0.0109314018017213,NA,NA,0.0201002781701248,NA,0.022616420665638,NA,0.0199673758699238,0.0332665697637104,NA,0.0123925983842109,0.00819896130034209,NA,NA,NA,NA,0.0157039560192962,0.0103710161639105,0.00919706279363186,0.0100176201015536,0.0198351252316062,0.0119195574815841,0.0124958876410415,0.0181483165643105,0.0381923007259178,0.0121603256145249,0.0193707263775143,0.0101130673001682,0.0154054167729985,NA,0.0173875077199168,NA,0.0132216882507223,0.0259462006846944,0.0120362341762428,0.0102991227965913,NA,NA,0.011058940743106,0.00698403717666812,NA,NA,0.00529606642228498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126974440065946,NA,NA,NA,NA,0.00647961677635534,NA,NA,NA,NA,NA
"PPN_074",NA,0.0060956952522898,0.0292618147356699,NA,NA,0.0166883102696949,NA,NA,0.00867825526877179,0.0114428762902436,NA,NA,NA,NA,NA,NA,0.126181778128167,NA,NA,NA,0.0203562952577607,NA,0.00821149967355373,NA,0.00540311783603826,NA,0.00820204978969586,NA,0.00978306857415125,0.0111997858388585,NA,0.00424746261674029,0.00991896508439718,NA,NA,0.0134761337488105,NA,0.0050334917768539,0.00562509526115955,NA,0.00521961996785273,NA,0.00425660623265006,0.00866698495513681,NA,0.00684350948901057,NA,0.00778653466023258,0.00895519801263803,0.0066988883385033,0.00922804959591727,0.00583795590996079,NA,NA,NA,NA,0.0100516705048944,0.00846041945320974,0.00666091469837771,0.00939195528025416,0.00572726020914356,0.00439308258777192,0.00423223522643575,0.0050350931026608,0.0226650680729267,NA,0.0069501802264332,0.00276426127546066,0.00499341608500422,NA,0.00660931466608672,NA,0.00427998841192974,0.00905791946037665,0.00344971442510317,0.0014051711481446,NA,0.00269419907457672,0.00323905854228815,NA,0.00701104610252335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00466499371334017,NA,NA,NA,NA,NA
"PPN_075",NA,0.00270660844954462,0.0131845718453982,NA,0.00313580227621998,NA,NA,NA,0.00529363750189806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119282933118644,NA,NA,0.00787284617304725,NA,NA,0.0567641489958818,0.0143148108554815,NA,0.0146097162130168,0.0108149576974604,NA,0.00584535752436038,0.0137692054135831,NA,NA,0.0464112141814636,NA,0.00588823640347215,0.00271979792270311,0.059099363212497,0.00872602478223466,NA,0.0058196619791852,NA,0.00886302125934333,0.00937431081556795,NA,0.0192441342154376,NA,0.0165397047840277,0.0128416355429512,0.005980368951621,NA,NA,NA,NA,0.00964252141554625,0.00927768607351027,0.0060008663644969,0.00622512669937486,0.00558251177196951,0.00478105522454668,0.00590015657543539,0.00383104295523788,NA,0.00681840750240987,0.00486644730322138,0.00497716169537049,0.00452672727085297,NA,0.00745853664134559,NA,0.00696635978844282,NA,0.00770411385601454,0.00439482650582954,0.00650078298662302,0.0225645562934909,0.00869892018440872,NA,0.00577634628975667,0.214165573858109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0282289675960034,NA,NA,NA,0.00323224445344562,0.00482649158705849,NA,NA,NA,0.0064791544462582
"PPN_076",0.00706410541281506,NA,0.0210842700656841,NA,0.00470156765431141,NA,NA,NA,0.01570496866632,NA,NA,0.0504885185526501,NA,NA,NA,NA,NA,NA,NA,0.0167647726488348,NA,NA,0.0140286523972684,NA,0.00575581220226265,NA,0.00415470487465237,NA,0.0143360071896468,0.0249674123410987,NA,0.00961857697865996,0.0175979988541732,NA,NA,0.0286349155215834,NA,0.00719970108283308,0.00769330037251484,NA,0.00842014173876029,NA,0.0084842111410628,0.0186946482912872,NA,0.0158426880698875,NA,0.0269938207263152,0.0602432002023115,NA,NA,0.00618364335404321,NA,NA,NA,NA,0.0113222982793822,0.0126536003928617,0.00865337619626485,0.038173768487696,0.00652999813236517,0.00900887869529434,0.0102866340168483,0.00861780381169822,NA,0.010924266525216,0.00852387659670071,0.00829598045002269,0.00775903381564943,NA,0.0106015357626452,NA,0.00901580700656225,NA,0.0106002375527728,0.00950868837107138,NA,0.0240586019563986,0.00526590899222732,NA,0.00566198487987285,0.105195996384149,NA,NA,NA,NA,NA,0.00691557261207217,NA,NA,0.0123461883341468,NA,NA,NA,0.0694684702130829,NA,0.0513874866920446,NA,NA,NA,NA,0.00572624589560443,NA,NA,NA,0.00540170296836565
"PPN_077",0.00820487718716395,NA,NA,NA,NA,0.00489272852813726,NA,NA,0.00653218518739011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00529943559354084,NA,0.00117430382993362,NA,0.00211035928465322,0.00365401318686774,0.000634501633468918,NA,0.000515179758948786,0.000700440532680525,NA,0.00253943766228124,0.0013505635134749,0.00206332910445652,NA,NA,0.00242034089256965,0.00070102719677803,0.00274664265273488,NA,0.00162265381225681,NA,0.00230635311443197,NA,NA,0.0025188659364667,NA,0.00664181449338457,NA,0.00290456276055327,NA,0.00103906267054282,NA,0.0148690309422066,NA,NA,0.00112895252119496,0.000849015068897746,0.00169081810785825,0.000731778384706521,0.0015757068225979,0.00125850925616896,0.00101585231691922,0.001537198908501,NA,0.00186948414097171,0.00183646676563797,0.00144815229669432,NA,NA,NA,0.00175133551537285,0.00143289015550838,0.00247692746909043,0.0012891899049777,NA,NA,NA,NA,NA,0.00350713345043896,NA,NA,NA,NA,0.0889297698402698,NA,NA,NA,NA,0.0164956769583183,NA,NA,0.0460711135862636,NA,0.0197826493267061,NA,NA,NA,NA,0.00860431940770498,NA,NA,NA,NA,NA
"PPN_078",0.0117602166356123,NA,NA,0.0195660260384238,NA,0.00689484204081653,NA,NA,0.00259300535250119,0.00455671912865437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00483001397279764,NA,0.00193000444440379,NA,0.00274496107105922,0.00500394407537252,0.000769843900321894,NA,0.00171902201520207,0.00330581405277214,NA,0.00262956158797916,0.00129434285759353,0.00325530088579969,NA,NA,0.00466525943636914,0.00203484149871153,0.00170305667855988,NA,0.00167921244553606,NA,0.00183771771675709,0.0042814593097278,NA,0.00466353844806314,NA,0.00605887689756869,0.0127677262813591,NA,NA,0.00175187812974507,NA,NA,NA,NA,0.003066488407822,0.00303378222555345,0.00216209797874426,0.00341362431706469,0.00218389078743837,0.00310124423013677,0.00222667820000147,0.00293849880506384,0.0111569127778592,NA,0.00349683408513263,0.00193823802498013,NA,NA,0.00261015044925296,0.00458136277103315,0.00431852287898155,0.00379078134058671,0.0021065095655555,0.0022122578385673,NA,NA,0.00335236769312133,0.0045066687475364,0.00518911336076483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00524407669587318,NA,NA,0.00998155243218699,NA,0.00563899012209701,NA,0.0109694723577325,NA,NA,0.00668418189580873,NA,NA,NA,NA,0.0150787926821589
"PPN_079",NA,NA,0.0155327032990494,NA,NA,0.0136793528376276,NA,NA,0.00333730572747266,0.00403348468657835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00806872783386644,NA,0.00383975590250603,NA,0.00260024085628664,NA,0.00351954698649178,NA,0.0053895201701793,0.003434162987752,NA,0.00311957859317036,0.00401282321626698,0.00670538442124015,NA,NA,0.00702254083641738,0.00272520409873774,0.00327213989338779,NA,0.00358472456889992,NA,0.00452577506819234,NA,NA,0.00601402796227021,NA,0.0137606000837992,NA,0.00427991524642003,0.00585718380808529,0.00369711504378663,NA,NA,NA,NA,0.00520228341503427,0.00484114257734952,0.00388068991888347,0.00293368212088217,0.00416556968383199,0.00391494714529113,0.00251737098426823,0.00359650152951453,NA,0.00534319985015136,0.00455460865313159,0.0023645652205299,NA,NA,0.00346428859216918,0.00414688110236499,0.00245438416123795,0.00666211881761269,0.00241324204254373,0.000719462433948516,NA,0.00615075585332382,NA,NA,0.00488063082797211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0064444783137041,NA,0.0153969094488217,NA,NA,0.00866990992061491,NA,0.0203907413800067,NA,NA,0.00663088231247982,NA,NA,NA,NA,NA
"PPN_080",NA,0.0040829225292141,NA,NA,NA,0.00916371073355145,NA,NA,0.00437733199274494,0.00483315559996733,NA,NA,NA,0.0106793237309226,NA,NA,NA,NA,NA,NA,0.0032850196641279,NA,0.00165474637457272,NA,0.00171288422855641,0.00540490559873135,0.000701388135323811,NA,0.00147691738741188,0.000957721812932915,NA,0.00214139073997891,0.00166484008936912,0.00361750829372664,NA,0.00322505365109644,0.00215754686436196,0.00104030193503204,0.00160378535220866,NA,0.00151273389075628,NA,NA,0.00392031388699069,NA,0.0030063302345352,NA,0.00454642210870801,NA,0.00180861832375419,NA,0.00134242833038178,NA,NA,NA,NA,0.00202052058939962,0.00167824710137033,0.00176205848681148,0.000913663027569851,0.00129101766657406,0.00153186100847333,0.00116047738028044,0.00163960877082684,NA,0.00196523448712514,0.00266100538749763,NA,NA,NA,NA,0.00312004841424686,NA,NA,0.00110829282517747,NA,NA,NA,NA,NA,0.00418871076968379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127654129751262,NA,NA,NA,NA,0.0065243600821685,NA,NA,NA,NA,0.00750641189086469
"PPN_081",NA,NA,0.0147564283344265,NA,NA,0.0109419691766064,NA,NA,NA,0.0225403936756486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00315631836279144,NA,0.00173584779129748,NA,0.00475035804492582,NA,0.000861233699129645,NA,0.000711613955294087,0.0010038411672174,NA,0.00192926408657372,0.00117590520462125,0.00349643380869065,NA,NA,0.00488168509509675,0.00196350679377082,0.00256691606092356,NA,0.00224737228570573,NA,NA,0.00552178647119443,NA,0.00361620297445762,0.00214146934783521,NA,NA,0.00296934608332401,0.0032912446123299,0.0019098409115122,NA,NA,NA,NA,0.00266323057703573,0.00141760396049363,0.00181393308773545,0.00133654707888643,0.00195252663351261,0.00325368300813017,0.00222365115914381,0.00338430408079436,NA,0.00288741707666297,0.00380463086180084,0.00230449905914462,0.00410334602916697,NA,0.00536875103278072,NA,0.00365953958868603,0.00625124083627229,0.0019006466186048,0.00099841981658845,NA,0.00300570783868372,0.00416828897101368,NA,0.00804022156775349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00490795680392967,NA,NA,NA,NA,NA
"PPN_082",0.0140022533643856,0.00560643895887415,NA,NA,NA,0.0083803046182908,NA,NA,0.00357022949293466,0.00862092468709485,NA,NA,NA,0.011748778593325,NA,NA,NA,NA,NA,NA,0.00474190869133417,NA,0.00170097962886196,NA,0.00333432499621231,NA,0.000766925421028947,NA,0.000763669282879895,0.00150871651301011,NA,0.0032810881822214,0.00072038272458168,0.00236507689383579,NA,NA,0.00337533278941287,0.00142885607683502,0.00208903931019108,NA,0.00136638189644885,NA,0.00186392371322159,0.00439202286756914,NA,0.00343144542818526,0.00270775900578602,NA,NA,NA,NA,0.00153288418253673,NA,NA,NA,NA,0.00309088441070817,0.00189030806814875,0.0020227677947078,0.00179293868341442,0.00162505209243072,0.00216803570181857,0.0018480211176155,0.0025743016401407,NA,0.00284919030849211,0.00382476799160886,0.00235550148906625,NA,NA,0.00384655273311336,NA,0.00298983550589406,0.00536651535718931,0.00209058429844547,0.00160030946867628,NA,NA,0.00497748551236526,0.0031911377913455,0.00696527629641658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00500362221793484,NA,NA,NA,NA,NA
"PPN_083",NA,NA,NA,NA,NA,0.00340663458478811,NA,NA,0.00233928765292374,0.0051216532784694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00798791872531929,NA,0.00276687625651547,NA,0.00231537728501858,NA,0.00161573543113542,NA,0.00405427919768235,0.00233513915694902,NA,0.0027619078559238,0.00353437003956506,0.00746618343479487,NA,NA,NA,0.00277755240830016,0.00407975885904003,NA,0.00280311427525545,NA,0.00244111191595816,0.00545929671465916,NA,0.00699516897969928,0.00274076787807313,NA,NA,0.00406884801419503,NA,0.00290592487509983,NA,0.034675742297405,NA,NA,0.00288512282161007,0.00302082321281051,0.00333523962364537,0.00179044002667429,0.00277082297159284,0.00269328387946756,0.00213357426673359,0.00332557841690099,NA,0.00425298518068591,0.00324709389765558,0.00230329360160831,0.00353577031608031,NA,0.00402442632373295,NA,0.00263695237113155,0.00723208913509803,0.00475934381676518,NA,NA,0.00550412953190902,NA,NA,0.00492268040706045,NA,NA,NA,NA,NA,NA,0.00545677317146123,NA,NA,0.00549516357530877,NA,NA,0.00921031723554845,NA,0.0129907576709385,NA,0.01111075356147,NA,NA,0.00662987908494079,NA,NA,NA,NA,NA
"PPN_084",NA,0.00369663556971118,NA,NA,NA,0.00971894871598219,NA,NA,0.00331093864739552,0.0061432936619252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00479310375280847,NA,0.00194887182561952,NA,0.0015188362116271,0.00597529913642918,0.000664473960284272,NA,0.00130882060271625,0.0012794233253099,NA,0.00190857215611594,0.00144589220847257,0.00247689676890394,NA,NA,0.00247406614725639,0.000917429554750345,0.00167383215008766,NA,0.00161965748626742,NA,0.00152737873842712,0.0033490084225457,NA,0.00267314218444104,0.0021525745204004,NA,NA,0.00390393699766369,NA,0.00141224465308491,NA,NA,NA,NA,0.0027156374395907,0.00215219328305725,0.00249452247796901,0.00125357363474176,0.00151886351351172,0.00192049762397963,0.00124936000887833,0.00172857605694592,NA,0.00188727093274758,0.00206686077691192,0.00131900733730895,NA,NA,0.00186405458809985,0.0013684284173962,0.00164754219684154,0.0040332109975522,0.00200835353457093,0.00184667351842068,NA,NA,NA,NA,0.00498601933810608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00337463659928714,NA,NA,NA,NA,0.00609412361056844,NA,NA,NA,NA,0.00222237504229609
"PPN_085",NA,0.00550300747226836,NA,NA,0.0035238072713111,0.00871313883640178,NA,NA,0.00575433198325864,0.00588761113766284,NA,NA,NA,0.0163464434628748,NA,NA,NA,NA,NA,NA,0.00854501750169518,NA,0.00456253056973197,NA,0.00188716512706991,NA,0.00327028629018929,0.12219157998083,0.00568796010343921,0.00659673045441146,NA,0.00309223433102864,0.00440566306831797,0.00565354044336116,NA,NA,0.00603377929605943,0.0018910706205076,0.00266676315090621,NA,0.00287163285929275,NA,NA,0.00556053053914548,NA,0.00354783491449116,0.00271637174175375,NA,NA,0.00302376156049904,0.00449020832052774,0.00291068136636264,NA,NA,NA,NA,0.00617304020822938,0.00490536865803048,0.00387955720076999,0.00351087946477818,0.00268966821380624,0.00346077164752548,0.00192724891737192,0.0024134022111924,NA,0.00401845775451529,0.00383559778481663,0.00120808045433927,0.00195317961775784,NA,0.002344902204311,NA,0.0033177757652998,NA,0.0036784797378894,0.00221961678831597,0.00427002730522641,NA,NA,NA,0.00342321446641976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00477321565965804,NA,NA,NA,0.006619755696748,NA
